 Date,AIG Price Target,AIG Price Target - High,AIG Price Target - Low,AIG Price Target - StdDev,AIG Price Target - Median,AIG Open,AIG Low,AIG High,AIG Close,AIG Adj. Close,AIG Rating,AIG Price Target - #,Ticker
03-03-2021,46.875,59.0,39,5.13414,46.0,43.927539654195,43.927539654195,45.4776428450325,47.01,44.843292923859,3.61111,16,AIG
03-04-2021,46.875,59.0,39,5.13414,46.0,45.005457565362,42.906856322382,45.387021427722,46.27,44.137399778493005,3.61111,16,AIG
03-05-2021,46.875,59.0,39,5.13414,46.0,44.776519247946,43.78445320581,45.09130943439301,46.97,44.805136537623,3.61111,16,AIG
03-08-2021,46.875,59.0,39,5.13414,46.0,45.415638717399,44.967301179126,45.997523607498,47.24,45.062692144716,3.61111,16,AIG
03-09-2021,46.9375,59.0,39,5.0679,46.0,44.423572675263,43.698601336779,45.062692144716,46.62,44.471268158058,3.61111,16,AIG
03-10-2021,46.9375,59.0,39,5.0679,46.0,44.805136537623,44.54758093053,45.797202579759,47.85,45.644577034815,3.61111,16,AIG
03-11-2021,46.9375,59.0,39,5.0679,46.0,45.463334200194,45.31070865525,46.1453796041625,48.01,45.797202579759,3.61111,16,AIG
03-12-2021,46.9375,59.0,39,5.0679,46.0,46.588947594156,46.064297283411,46.665260366628,48.44,46.207383731796,3.61111,16,AIG
03-15-2021,46.9375,59.0,39,5.0679,46.0,46.159371074036,45.626430550922,46.47625462832,48.34,46.418639436632006,3.61111,16,AIG
03-16-2021,46.9375,59.0,39,5.0679,46.0,46.034538158712,45.016669772224006,46.101755882348,47.33,45.448783709884,3.61111,16,AIG
03-17-2021,47.1875,59.0,39,4.96511,47.0,45.736859668324,45.27593813482,46.120960946244,47.67,45.77526979611601,3.61111,16,AIG
03-18-2021,47.25,60.0,39,5.11737,47.0,46.168973605984,45.842487519752005,47.0524065452,47.82,45.919307775336,3.61111,16,AIG
03-19-2021,47.6875,60.0,39,5.37027,47.5,45.602424221052,44.70938874988801,45.7253366299864,46.83,44.968657112484,3.61111,16,AIG
03-22-2021,47.6875,60.0,39,5.37027,47.5,44.70938874988801,43.998801385736,44.79581153742,46.23,44.392505195604,3.61111,16,AIG
03-23-2021,47.6875,60.0,39,5.37027,47.5,43.902776066256,43.01934312704,44.354095067812,44.98,43.192188702104,3.61111,16,AIG
03-24-2021,47.6875,60.0,39,5.37027,47.5,43.78754568288,43.163381106260005,44.31568494002,44.99,43.201791234052,3.61111,16,AIG
03-25-2021,47.6875,60.0,39,5.37027,47.5,43.269008957688,42.769677296392,44.747798877680005,46.5,44.6517735582,3.61111,16,AIG
03-26-2021,47.6875,60.0,39,5.37027,47.5,45.170310283392,44.368498865734,45.41997611404,46.82,44.959054580536005,3.61111,16,AIG
03-29-2021,47.6875,60.0,39,5.37027,47.5,44.296479876124,44.104429237164,45.189515347288,46.58,44.728593813784,3.61111,16,AIG
03-30-2021,47.6875,60.0,39,5.37027,47.5,45.103092559756,44.747798877680005,45.674443210662,47.34,45.458386241832,3.61111,16,AIG
03-31-2021,48.0,60.0,39,5.23211,48.0,45.064682431964,44.354095067812,45.49679636962401,46.21,44.373300131708,3.61111,16,AIG
04-01-2021,48.1875,60.0,39,5.31764,48.0,44.162044428852006,44.0583370838136,44.57975456859,46.38,44.536543174824,3.61111,16,AIG
04-05-2021,48.9375,60.0,42,4.54792,48.0,45.08388749586,44.6517735582,45.285540666768,46.75,44.8918368569,3.61111,16,AIG
04-06-2021,48.9375,60.0,42,4.54792,48.0,44.84382419716,44.40210772755201,45.170310283392,46.66,44.805414069368,3.61111,16,AIG
04-07-2021,48.9375,60.0,42,4.54792,48.0,44.824619133264,44.622965962356,45.227925475080006,47.08,45.208720411184,3.61111,16,AIG
04-08-2021,48.9375,60.0,42,4.54792,48.0,44.6517735582,43.97364275203224,44.69978621794,46.06,44.229262152488005,3.61111,16,AIG
04-09-2021,49.3125,60.0,42,4.34049,48.0,44.60376089846,44.210057088592,44.79581153742,46.6,44.747798877680005,3.61111,16,AIG
04-12-2021,49.4375,60.0,42,4.38704,48.0,44.84382419716,44.752600143654,45.34795712443,47.16,45.285540666768,3.61111,16,AIG
04-13-2021,49.4375,60.0,42,4.38704,48.0,44.863029261056,44.411710259500005,45.21832294313201,46.69,44.834221665212,3.61111,16,AIG
04-14-2021,49.4375,60.0,42,4.38704,48.0,44.747798877680005,44.747798877680005,45.909705243388,47.49,45.602424221052,3.61111,16,AIG
04-15-2021,49.4375,60.0,42,4.38704,48.0,45.592821689104,44.57975456859,45.592821689104,46.66,44.805414069368,3.61111,16,AIG
04-16-2021,49.4375,60.0,42,4.38704,48.0,45.237528007028,44.992663442354,45.794474860012,47.1,45.227925475080006,3.61111,16,AIG
04-19-2021,49.4375,60.0,42,4.38704,48.0,45.266335602872005,44.546145706772,45.400771050144,46.73,44.872631793004,3.61111,16,AIG
04-20-2021,49.4375,60.0,42,4.38704,48.0,44.622965962356,43.432252000804,44.79581153742,45.53,43.720327959244,3.61111,16,AIG
04-21-2021,49.4375,60.0,42,4.38704,48.0,43.585892511972006,43.393841873012,44.93984951664,46.76,44.901439388848,3.61111,16,AIG
04-22-2021,49.4375,60.0,42,4.38704,48.0,44.824619133264,44.450120387292,45.323950794560005,46.46,44.613363430408,3.61111,16,AIG
04-23-2021,49.4375,60.0,42,4.38704,48.0,44.767003941576,44.50773557898,45.659943387420526,47.34,45.458386241832,3.61111,16,AIG
04-26-2021,49.4375,60.0,42,4.38704,48.0,45.77526979611601,45.564014093260006,46.62029260754,47.53,45.640834348844,3.61111,16,AIG
04-27-2021,49.4375,60.0,42,4.38704,48.0,45.49679636962401,45.49679636962401,46.586683745722006,48.44,46.514664756112,3.61111,16,AIG
04-28-2021,49.4375,60.0,42,4.38704,48.0,46.543472351956,46.120960946244,46.78833691663,48.21,46.293806521308,3.61111,16,AIG
04-29-2021,49.4375,60.0,42,4.38704,48.0,46.8123432465,46.639497671436,47.455712887016006,48.94,46.994791353512,3.61111,16,AIG
04-30-2021,49.4375,60.0,42,4.38704,48.0,46.725920458968,46.385030574814,47.13882933273201,48.45,46.52426728806,3.61111,16,AIG
05-03-2021,49.4375,60.0,42,4.38704,48.0,47.033201481304,46.71631792702,47.494123014808,49.05,47.10041920494,3.61111,16,AIG
05-04-2021,49.4375,60.0,42,4.38704,48.0,46.95638122572,46.466652096372,47.34048250364,48.4,46.47625462832,3.61111,16,AIG
05-05-2021,49.4375,60.0,42,4.38704,48.0,46.533869820008,46.159371074036,47.129226800784,48.87,46.927573629876,3.61111,16,AIG
05-06-2021,49.4375,60.0,42,4.38704,48.0,47.0524065452,46.735522990916,48.34874835818,50.17,48.175902783116,3.61111,16,AIG
05-07-2021,51.0,60.0,42,5.08675,50.5,48.175902783116,47.714981249612,49.4530395322,51.19,49.155361041812,3.61111,16,AIG
05-10-2021,51.375,60.0,42,4.99844,52.0,49.280193957136,49.26098889324,50.60534336596,51.92,49.85634587401601,3.61111,16,AIG
05-11-2021,52.125,60.0,44,4.51214,52.0,49.664295235056,47.935839484416,49.798730682328,50.38,48.377555954024,3.61111,16,AIG
05-12-2021,52.75,60.0,44,4.58939,52.5,48.982515466748,47.935839484416,49.011323062592,50.08,48.089479995584,3.61111,16,AIG
05-13-2021,53.4,60.0,47,4.06284,53.0,47.734186313508005,47.734186313508005,49.217777499474,50.85,48.828874955580005,3.64706,15,AIG
05-14-2021,53.73333,60.0,47,4.37366,53.0,48.9729129348,48.82945110749688,49.83714081012,51.9,49.83714081012,3.64706,15,AIG
05-17-2021,53.73333,60.0,47,4.37366,53.0,49.6931028309,49.030528126488,49.83714081012,51.57,49.520257255836,3.64706,15,AIG
05-18-2021,53.73333,60.0,47,4.37366,53.0,49.376219276616006,49.049733190384,49.654692703108005,51.11,49.078540786228,3.64706,15,AIG
05-19-2021,53.73333,60.0,47,4.37366,53.0,48.463978741556,47.58054580234,48.74398857315968,50.67,48.656029380516,3.64706,15,AIG
05-20-2021,53.73333,60.0,47,4.37366,53.0,48.68483697636,48.041467335844,48.896092679216,50.53,48.521593933244006,3.64706,15,AIG
05-21-2021,53.73333,60.0,47,4.37366,53.0,48.7328496361,48.7328496361,49.635487639212,51.31,49.270591425188,3.64706,15,AIG
05-24-2021,53.73333,60.0,47,4.37366,53.0,49.4530395322,49.26098889324,49.923563597652006,51.88,49.817935746224,3.64706,15,AIG
05-25-2021,53.73333,60.0,47,4.37366,53.0,49.923563597652006,48.675234444412,50.451702854792,50.8,48.78086229584,3.64706,15,AIG
05-26-2021,53.73333,60.0,47,4.37366,53.0,49.232181297396,48.704042040256,49.467443330122,51.37,49.328206616876,3.64706,15,AIG
05-27-2021,54.26667,60.0,47,4.6111,56.0,49.952371193496006,49.760320554536,50.70136868544,52.71,50.614945897908,3.64706,15,AIG
05-28-2021,54.26667,60.0,47,4.6111,56.0,50.720573749336005,49.875550937912,50.826201600764,52.84,50.73977881323201,3.58824,15,AIG
06-01-2021,54.26667,60.0,47,4.6111,56.0,51.210302878684,51.003848441802006,51.690429476084,53.55,51.42155858154,3.58824,15,AIG
06-02-2021,54.26667,60.0,47,4.6111,56.0,51.824864923356,50.912624388296,51.930492774784,53.04,50.931829452192,3.58824,15,AIG
06-03-2021,54.26667,60.0,47,4.6111,56.0,50.84540666466,50.643753493752,51.546391496864,53.54,51.411956049592,3.58824,15,AIG
06-04-2021,54.26667,60.0,47,4.6111,56.0,51.363943389852,50.730176281284,51.363943389852,53.42,51.296725666216005,3.58824,15,AIG
06-07-2021,54.26667,60.0,47,4.6111,56.0,51.335135794008,50.763785143102005,51.40168134040764,53.07,50.960637048036006,3.58824,15,AIG
06-08-2021,54.26667,60.0,47,4.6111,56.0,50.576535770116,50.211639556092,51.25831553842401,53.23,51.114277559204,3.58824,15,AIG
06-09-2021,54.26667,60.0,47,4.6111,56.0,50.70136868544,50.062800310898,50.778188941024005,52.16,50.086806640768,3.58824,15,AIG
06-10-2021,54.26667,60.0,47,4.6111,56.0,50.806996536868,49.472244596096,50.989444643880006,51.57,49.520257255836,3.58824,15,AIG
06-11-2021,54.26667,60.0,47,4.6111,56.0,49.769923086484,49.64509017116001,50.07720410882,52.02,49.952371193496006,3.58824,15,AIG
06-14-2021,54.26667,60.0,47,4.6111,56.0,49.817103651444,49.131103969665006,50.135948573961,51.1,49.37265315339,3.58824,15,AIG
06-15-2021,54.26667,60.0,47,4.6111,56.0,49.420962990135,49.26637151255101,50.155272508659,51.53,49.788117749397,3.58824,15,AIG
06-16-2021,54.26667,60.0,47,4.6111,56.0,49.623864304464,49.1262729859905,50.2180752964275,51.68,49.933047259632,3.58824,15,AIG
06-17-2021,54.26667,60.0,47,4.6111,56.0,50.116624639263,47.063442956979,50.164934476008,48.77,47.121414761073005,3.64706,15,AIG
06-18-2021,54.26667,60.0,47,4.6111,56.0,46.232513764965,45.246993095367,46.454739013992,46.85,45.26631703006501,3.64706,15,AIG
06-21-2021,54.46667,60.0,47,4.39495,56.0,45.662457691374,45.633471789327,46.145556058824,47.75,46.135894091475,3.64706,15,AIG
06-22-2021,54.46667,60.0,47,4.39495,56.0,46.116570156777,45.43066709467149,46.222851797616,47.55,45.942654744495,3.64706,15,AIG
06-23-2021,54.46667,60.0,47,4.39495,56.0,45.952316711844006,45.836373103656,46.435415079294,47.73,46.116570156777,3.64706,15,AIG
06-24-2021,54.46667,60.0,47,4.39495,56.0,46.18420392822,45.961978679193,46.802569838556,48.21,46.580344589529005,3.64706,15,AIG
06-25-2021,54.46667,60.0,47,4.39495,56.0,46.831555740603,46.66730229567,47.565865259127,49.02,47.362963944798,3.64706,15,AIG
06-28-2021,54.46667,60.0,47,4.39495,56.0,47.179386565167,45.981302613891,47.304992140704,47.96,46.338795405804,3.64706,15,AIG
06-29-2021,54.46667,60.0,47,4.39495,56.0,46.715612132415,45.585161952582,47.063442956979,47.4,45.79772523426,3.64706,15,AIG
06-30-2021,54.46667,60.0,47,4.39495,56.0,45.594823919931,45.594823919931,46.1214011404515,47.6,45.99096458124,3.64706,15,AIG
07-01-2021,54.93333,60.0,47,4.0409,56.0,46.406429177247,46.155218026173,46.918513446744,48.27,46.638316393623,3.64706,15,AIG
07-02-2021,54.93333,60.0,47,4.0409,56.0,46.696288197717,46.1890349118945,46.754260001811005,48.05,46.425753111945,3.64706,15,AIG
07-06-2021,54.93333,60.0,47,4.0409,56.0,45.913668842448,44.754232760568,46.077922287381,46.61,45.034429813689,3.64706,15,AIG
07-07-2021,54.93333,60.0,47,4.0409,56.0,44.63828915238,44.464373740098,45.459556377045,46.79,45.208345225971,3.64706,15,AIG
07-08-2021,54.93333,60.0,47,4.0409,56.0,44.319444229863,43.0875433928655,44.4450498054,44.86,43.343585527614,3.64706,15,AIG
07-09-2021,54.93333,60.0,47,4.0409,56.0,44.319444229863,43.99093733999701,45.488542279092,46.87,45.285640964763,3.64706,15,AIG
07-12-2021,54.73333,60.0,47,4.20264,56.0,44.783218662615,44.416063903353,46.1117391731025,47.44,45.836373103656,3.64706,15,AIG
07-13-2021,54.53333,60.0,47,4.20899,55.0,45.79772523426,45.102063585132,45.9378237608205,46.73,45.150373421877,3.64706,15,AIG
07-14-2021,54.53333,60.0,47,4.20899,55.0,45.304964899461,44.464373740098,45.749415397515,46.41,44.841190466708994,3.64706,15,AIG
07-15-2021,54.71429,60.0,47,4.29998,56.0,45.89434490775,45.43057047499801,46.57068262218,48.07,46.445077046643,3.6875,14,AIG
07-16-2021,54.71429,60.0,47,4.29998,56.0,46.57068262218,45.063415715736,46.618992458925,46.9,45.31462686681,3.6875,14,AIG
07-19-2021,54.71429,60.0,47,4.29998,56.0,43.96195143795,43.034402572446,44.232486523722,44.93,43.411219299057,3.6875,14,AIG
07-20-2021,54.71429,60.0,47,4.29998,56.0,43.449867168453,43.353247494963,45.923330809797,47.23,45.633471789327,3.6875,14,AIG
07-21-2021,54.71429,60.0,47,4.29998,56.0,46.039274417985,46.039274417985,47.314654108053,48.29,46.657640328321,3.6875,14,AIG
07-22-2021,54.71429,60.0,47,4.29998,56.0,46.474062948690005,45.643133756676,46.474062948690005,47.56,45.952316711844006,3.6875,14,AIG
07-23-2021,54.71429,60.0,47,4.29998,56.0,46.348457373153,45.536852115837,46.715612132415,47.31,45.710767528119,3.6875,14,AIG
07-26-2021,54.71429,60.0,47,4.29998,56.0,45.681781626072,45.585161952582,46.387105242549,47.71,46.097246222079,3.6875,14,AIG
07-27-2021,54.71429,60.0,47,4.29998,56.0,45.488542279092,45.198683258622005,46.1890349118945,47.42,45.817049168958,3.6875,14,AIG
07-28-2021,54.71429,60.0,47,4.29998,56.0,45.961978679193,44.618965217682,46.135894091475,46.95,45.362936703555,3.6875,14,AIG
07-29-2021,54.71429,60.0,47,4.29998,56.0,45.961978679193,45.420908507649,46.3629503241765,47.87,46.251837699663,3.6875,14,AIG
07-30-2021,54.71429,60.0,47,4.29998,56.0,45.89434490775,45.546514083186,46.647978360972,47.35,45.749415397515,3.6875,14,AIG
08-02-2021,54.73333,60.0,47,4.15478,55.0,46.251837699663,45.681781626072,47.189048532516,47.37,45.768739332213,3.64706,15,AIG
08-03-2021,54.73333,60.0,47,4.15478,55.0,46.097246222079,44.870176368756,46.17937294454551,47.74,46.126232124126005,3.64706,15,AIG
08-04-2021,54.73333,60.0,47,4.15478,55.0,45.449894409696,45.189021291273,46.029612450636,47.09,45.498204246441006,3.64706,15,AIG
08-05-2021,55.13333,61.0,47,4.44022,57.0,45.99096458124,45.99096458124,47.10209082637501,48.66,47.015133120234,3.64706,15,AIG
08-06-2021,55.53333,61.0,49,4.41009,57.0,48.55138592872501,48.309836745,49.6393234522224,50.95,49.227723643155,3.64706,15,AIG
08-09-2021,55.86667,61.0,49,4.1612,57.0,48.957188557383006,48.686653471611,50.3823287413605,51.85,50.097300704565,3.64706,15,AIG
08-10-2021,56.2,65.0,49,4.65045,57.0,50.106962671914,50.106962671914,51.5997366273345,53.14,51.343694492586,3.64706,15,AIG
08-11-2021,56.4,65.0,49,4.73005,59.0,51.62389154570701,50.995863668022,52.290567292788,54.08,52.251919423392,3.64706,15,AIG
08-12-2021,56.92857,65.0,49,4.47955,59.0,52.416172868325,51.81713089268701,52.735017790842,53.88,52.058680076412,3.6875,14,AIG
08-13-2021,56.92857,65.0,49,4.47955,59.0,52.348539096882,52.068342043761,53.073186648057,54.61,52.764003692889,3.6875,14,AIG
08-16-2021,57.46667,65.0,49,4.68852,59.0,52.406510900976,51.913750566177,52.976566974567,54.61,52.764003692889,3.76471,15,AIG
08-17-2021,57.46667,65.0,49,4.68852,59.0,52.416172868325,51.9862153212945,53.102172550104,54.01,52.184285651949,3.76471,15,AIG
08-18-2021,57.64286,65.0,49,4.80487,59.0,51.933074500875,51.720511219197,53.04420074601,53.76,51.942736468224,3.8125,14,AIG
08-19-2021,57.64286,65.0,49,4.80487,59.0,51.150455145606,50.763976451646,52.07800401111,52.96,51.169779080304,3.8125,14,AIG
08-20-2021,57.64286,65.0,49,4.80487,59.0,51.247074819096,50.937891863928,52.010370239667,53.57,51.759159088593,3.8125,14,AIG
08-23-2021,57.64286,65.0,49,4.80487,59.0,52.242257456043,52.1746236846,52.908933203124,54.16,52.329215162184,3.8125,14,AIG
08-24-2021,57.64286,65.0,49,4.80487,59.0,52.329215162184,52.0635110600865,52.841299431681,54.36,52.522454509164,3.8125,14,AIG
08-25-2021,57.64286,65.0,49,4.80487,59.0,52.696369921446,52.387186966278,53.62391878695,54.93,53.073186648057,3.8125,14,AIG
08-26-2021,57.64286,65.0,49,4.80487,59.0,53.218116158292,52.164961717251,53.26642599503701,54.02,52.193947619298,3.8125,14,AIG
08-27-2021,57.64286,65.0,49,4.80487,59.0,52.503130574466006,52.319553194835,53.247102060339,55.01,53.150482386849,3.8125,14,AIG
08-30-2021,57.64286,65.0,49,4.80487,59.0,53.189130256245,52.1746236846,53.189130256245,54.02,52.193947619298,3.8125,14,AIG
08-31-2021,57.64286,65.0,49,4.80487,59.0,52.029694174365005,52.029694174365005,52.966905007218,54.56,52.715693856144,3.8125,14,AIG
09-01-2021,57.64286,65.0,49,4.80487,59.0,52.841299431681,52.377524998929005,52.9620740235435,54.58,52.735017790842,3.8125,14,AIG
09-02-2021,57.64286,65.0,49,4.80487,59.0,52.91859517047301,52.797820578610505,53.517637146111,55.23,53.363045668527,3.8125,14,AIG
09-03-2021,58.46154,65.0,49,5.0477,59.0,53.285749929735,52.744679758191005,53.546623048158,55.1,53.23744009299,3.86667,13,AIG
09-07-2021,58.46154,65.0,49,5.0477,59.0,53.343721733829,52.797820578610505,53.894453872722,54.67,52.821975496983,3.86667,13,AIG
09-08-2021,58.46154,65.0,49,5.0477,59.0,52.65772205205,52.46448270507,53.150482386849,54.81,52.957243039869006,3.86667,13,AIG
09-09-2021,58.46154,65.0,49,5.0477,59.0,52.94758107252,52.75434172554,53.8992848563965,54.69,52.841299431681,3.86667,13,AIG
09-10-2021,58.46154,65.0,49,5.0477,59.0,53.305073864433005,52.56110237856,53.5031441950875,54.44,52.599750247956,3.86667,13,AIG
09-13-2021,58.46154,65.0,49,5.0477,59.0,53.247102060339,52.764003692889,53.459665342017,55.12,53.256764027688,3.86667,13,AIG
09-14-2021,58.46154,65.0,49,5.0477,59.0,53.469327309366,52.43549680302301,53.517637146111,54.43,52.590088280607,3.86667,13,AIG
09-15-2021,58.53846,65.0,49,5.09321,59.0,52.677560243520006,52.351970157144,53.221830238656,54.45,52.92053791992001,3.86667,13,AIG
09-16-2021,58.53846,65.0,49,5.09321,59.0,52.939976134032,52.53177363768,53.51340345033601,54.35,52.82334684936,3.86667,13,AIG
09-17-2021,58.53846,65.0,49,5.09321,59.0,52.570650065904005,52.08469471310401,53.493965236224,53.81,52.298515068336,3.86667,13,AIG
09-20-2021,58.53846,65.0,49,5.09321,59.0,50.762896153488,50.5393566912,51.812559715536,53.23,51.734806859088,3.86667,13,AIG
09-21-2021,58.53846,65.0,49,5.09321,59.0,52.201323997776,51.41407632624,52.317953282448,52.96,51.472390968576,3.86667,13,AIG
09-22-2021,58.53846,65.0,49,5.09321,59.0,52.317953282448,51.958346321376006,52.619245601184005,53.71,52.201323997776,3.86667,13,AIG
09-23-2021,58.92308,65.0,49,5.37031,59.0,52.454020781232,52.454020781232,53.484246129168,54.52,52.988571669312,3.86667,13,AIG
09-24-2021,58.92308,65.0,49,5.37031,59.0,53.085762739872,52.794189528192,53.659190056176,54.81,53.270425773936005,3.86667,13,AIG
09-27-2021,58.92308,65.0,49,5.37031,59.0,53.814695769072,53.814695769072,55.598151913848,57.03,55.428067540368005,3.86667,13,AIG
09-28-2021,58.92308,65.0,49,5.37031,59.0,55.476663075648,54.295791568344,55.923742000224,55.99,54.417280406544,3.86667,13,AIG
09-29-2021,58.92308,65.0,49,5.37031,59.0,54.640819868832,54.213179158368,54.874078438176,55.84,54.27149380070401,3.86667,13,AIG
09-30-2021,58.92308,65.0,49,5.37031,59.0,54.407561299488,53.338459523328005,54.543628798272,54.89,53.348178630384005,3.86667,13,AIG
10-01-2021,58.92308,65.0,49,5.37031,59.0,53.60087541384,53.270425773936005,54.320089335984,55.48,53.921605946688,3.86667,13,AIG
10-04-2021,58.92308,65.0,49,5.37031,59.0,53.824414876128,53.775819340848,55.10733700752,55.82,54.252055586592,3.86667,13,AIG
10-05-2021,58.92308,65.0,49,5.37031,59.0,54.69427495764,54.077111659584006,56.118124141344005,57.45,55.83627003672,3.86667,13,AIG
10-06-2021,58.92308,65.0,49,5.37031,59.0,55.330876469808,54.495033262992,55.83627003672,57.32,55.709921644992,3.86667,13,AIG
10-07-2021,59.15385,65.0,50,5.15672,59.0,56.011213963728,55.549556378568006,56.472871548888,57.2,55.59329236032001,3.86667,13,AIG
10-08-2021,59.46154,65.0,50,5.25672,62.0,55.505820396816,55.505820396816,56.36110181774401,57.61,55.991775749616,3.86667,13,AIG
10-11-2021,59.84615,65.0,50,5.39011,63.0,56.127843248400005,55.962618428448,57.20656694054544,57.89,56.263910747184,3.86667,13,AIG
10-12-2021,60.30769,65.0,50,5.02891,63.0,56.17643878368,55.656466556184,56.788742528208005,57.4,55.78767450144,3.86667,13,AIG
10-13-2021,60.30769,65.0,50,5.02891,63.0,55.612730574432,53.921605946688,55.671045216768,56.21,54.631100761776,3.86667,13,AIG
10-14-2021,60.30769,65.0,50,5.02891,63.0,55.437786647424,54.883797545232,56.157000569568005,57.77,56.147281462512005,3.86667,13,AIG
10-15-2021,60.30769,65.0,50,5.02891,63.0,56.672113243536,56.448573781248,57.167787703392,58.28,56.642955922368,3.86667,13,AIG
10-18-2021,60.76923,65.0,50,5.1613,63.0,56.594360387088,55.991775749616,56.856776277600005,57.89,56.263910747184,3.86667,13,AIG
10-19-2021,60.76923,65.0,50,5.1613,63.0,56.895652705824,56.691551457648,57.517675557408005,58.64,56.992843776384,3.86667,13,AIG
10-20-2021,60.76923,65.0,50,5.1613,63.0,56.720708778816,56.497169316528,58.076524213128,59.61,57.935597160816,3.86667,13,AIG
10-21-2021,60.76923,65.0,50,5.1613,63.0,57.692619484416,57.255259666896,58.266046800720005,59.26,57.595428413856,3.86667,13,AIG
10-22-2021,60.76923,65.0,50,5.1613,63.0,57.964754481984,57.653743056192,58.470148048896,60.01,58.324361443056,3.86667,13,AIG
10-25-2021,60.76923,65.0,50,5.1613,63.0,58.314642336000006,57.532254217992005,58.65481108296,59.64,57.964754481984,3.86667,13,AIG
10-26-2021,60.76923,65.0,50,5.1613,63.0,58.042507338432,57.507956450352005,58.314642336000006,59.23,57.566271092688,3.86667,13,AIG
10-27-2021,60.76923,65.0,50,5.1613,63.0,57.371888951568,56.788742528208005,58.334080550112006,58.55,56.90537181288,3.86667,13,AIG
10-28-2021,60.76923,65.0,50,5.1613,63.0,57.167787703392,57.167787703392,58.266046800720005,59.9,58.21745126544,3.86667,13,AIG
10-29-2021,60.76923,65.0,50,5.1613,63.0,58.314642336000006,57.401046272736,59.208800185152,59.09,57.430203593904,3.86667,13,AIG
11-01-2021,60.76923,65.0,50,5.1613,63.0,58.032788231376,57.945316267872,58.674249297072,60.19,58.499305370064,3.86667,13,AIG
11-02-2021,60.76923,65.0,50,5.1613,63.0,58.314642336000006,58.12026019488,58.669389743544,59.98,58.295204121888,3.86667,13,AIG
11-03-2021,60.76923,65.0,50,5.1613,63.0,58.02306912432,57.993911803152,60.06408160608,61.08,59.364305898048,3.8,13,AIG
11-04-2021,60.76923,65.0,50,5.1613,63.0,58.994979829920005,57.97447358904,59.125215864470405,60.39,58.693687511184,3.8,13,AIG
11-05-2021,62.0,73.0,50,5.96141,63.0,60.2584637472,57.060877525776,60.783295528224,58.96,57.303855202176,3.8,13,AIG
11-08-2021,62.46154,73.0,50,6.07157,64.0,57.401046272736,56.953967348160006,58.183434390744,59.16,57.498237343296,3.8,13,AIG
11-09-2021,63.07692,73.0,50,6.41467,65.0,57.14834948928,56.633236815312,57.857844304368,58.76,57.109473061056,3.8,13,AIG
11-10-2021,63.15385,73.0,50,6.4432,65.0,56.992843776384,56.647815475896,57.721776805584,58.86,57.206664131616,3.8,13,AIG
11-11-2021,63.15385,73.0,50,6.4432,65.0,57.158068596336,57.114332614584,57.624585735024,58.86,57.206664131616,3.8,13,AIG
11-12-2021,63.15385,73.0,50,6.4432,65.0,57.099753954,56.46801199536,57.401046272736,58.21,56.574922172976,3.8,13,AIG
11-15-2021,63.15385,73.0,50,6.4432,65.0,56.749866099984,56.244472533072,56.944248241104006,58.09,56.45829288830401,3.8,13,AIG
11-16-2021,63.15385,73.0,50,6.4432,65.0,56.808180742320005,55.554415932096,57.031720204608,57.19,55.583573253264,3.8,13,AIG
11-17-2021,63.15385,73.0,50,6.4432,65.0,55.379472005088,55.00042682990401,55.709921644992,56.95,55.35031468392,3.8,13,AIG
11-18-2021,63.21429,73.0,50,6.21264,65.0,55.379472005088,54.23261737248,55.6418878956,56.12,54.543628798272,3.75,14,AIG
11-19-2021,63.21429,73.0,50,6.21264,65.0,53.64947094912,53.173234703376,54.14125776615361,54.95,53.406493272720006,3.8125,14,AIG
11-22-2021,63.93333,74.0,50,6.5774,65.0,53.9410441608,53.74666201968,56.16098540346096,56.94,55.340595576864,3.82353,15,AIG
11-23-2021,63.93333,74.0,50,6.5774,65.0,55.93346110728,55.914022893168,57.668321716776006,58.9,57.24554055984,3.82353,15,AIG
11-24-2021,63.93333,74.0,50,6.5774,65.0,57.012281990496,56.098685927232,57.48336710950032,57.89,56.263910747184,3.82353,15,AIG
11-26-2021,63.93333,74.0,50,6.5774,65.0,53.756381126736,52.33739149656,54.942112187568,56.05,54.47559504888,3.82353,15,AIG
11-29-2021,63.93333,74.0,50,6.5774,65.0,55.160792096328,53.387055058608,55.262842720416,54.95,53.406493272720006,3.82353,15,AIG
11-30-2021,63.93333,74.0,50,6.5774,65.0,52.794189528192,50.889244545216,52.794189528192,52.6,51.12250311456,3.82353,15,AIG
12-01-2021,63.93333,74.0,50,6.5774,65.0,52.19160489072001,50.238064372464,52.687279350576006,51.72,50.267221693632,3.82353,15,AIG
12-02-2021,63.93333,74.0,50,6.5774,65.0,50.73373883232001,50.73373883232001,52.7261557788,53.96,52.444301674176,3.82353,15,AIG
12-03-2021,63.93333,74.0,50,6.5774,65.0,52.395706138896,51.569582039136,52.662981582936006,53.32,51.822278822592,3.82353,15,AIG
12-06-2021,63.93333,74.0,50,6.5774,65.0,52.677560243520006,52.570650065904005,53.931325053744,54.77,53.231549345712,3.82353,15,AIG
12-07-2021,63.93333,74.0,50,6.5774,65.0,53.60087541384,53.35789773744,54.37840397832,55.19,53.639751842064,3.82353,15,AIG
12-08-2021,63.93333,74.0,50,6.5774,65.0,53.814695769072,53.250987559824,54.08683076664,54.97,53.425931486832,3.82353,15,AIG
