 Date,PYPL Price Target,PYPL Price Target - High,PYPL Price Target - Low,PYPL Price Target - StdDev,PYPL Price Target - Median,PYPL Open,PYPL Low,PYPL High,PYPL Close,PYPL Adj. Close,PYPL Rating,PYPL Price Target - #,Ticker
03-16-2018,84.775,98.0,56.0,8.07616,88.0,82.8,81.27,83.23,82.16,82.16,4.16279,40,PYPL
03-19-2018,84.775,98.0,56.0,8.07616,88.0,80.89,79.11,81.44,80.3,80.3,4.16279,40,PYPL
03-20-2018,84.85,98.0,59.0,7.81841,88.0,80.18,80.0535,81.19,80.86,80.86,4.16279,40,PYPL
03-21-2018,84.85,98.0,59.0,7.81841,88.0,80.94,80.51,82.35,81.04,81.04,4.16279,40,PYPL
03-22-2018,84.85,98.0,59.0,7.81841,88.0,79.81,78.46,80.12,78.56,78.56,4.16279,40,PYPL
03-23-2018,84.85,98.0,59.0,7.81841,88.0,78.5,76.35,79.06,76.44,76.44,4.16279,40,PYPL
03-26-2018,84.85,98.0,59.0,7.81841,88.0,77.98,77.0301,79.17,78.95,78.95,4.16279,40,PYPL
03-27-2018,84.78049,98.0,59.0,7.73498,88.0,79.59,75.65,79.9,76.31,76.31,4.13636,41,PYPL
03-28-2018,84.78049,98.0,59.0,7.73498,88.0,75.7,74.74,76.75,75.06,75.06,4.13636,41,PYPL
03-29-2018,84.78049,98.0,59.0,7.73498,88.0,75.31,74.55,77.2,75.87,75.87,4.13636,41,PYPL
04-02-2018,84.78049,98.0,59.0,7.73498,88.0,75.23,74.01,76.3001,75.0,75.0,4.13636,41,PYPL
04-03-2018,84.7,98.0,59.0,7.81409,87.5,75.28,73.35,75.41,74.56,74.56,4.13953,40,PYPL
04-04-2018,84.7,98.0,59.0,7.81409,87.5,73.0,72.52,75.06,74.78,74.78,4.13953,40,PYPL
04-05-2018,84.7,98.0,59.0,7.81409,87.5,75.59,75.48,77.82,76.95,76.95,4.13953,40,PYPL
04-06-2018,84.7,98.0,59.0,7.81409,87.5,75.52,73.7,76.4,73.86,73.86,4.13953,40,PYPL
04-09-2018,84.7,98.0,59.0,7.81409,87.5,74.6,74.6,76.88,75.19,75.19,4.13953,40,PYPL
04-10-2018,84.7,98.0,59.0,7.81409,87.5,76.51,75.8003,77.31,76.79,76.79,4.13953,40,PYPL
04-11-2018,84.84615,98.0,59.0,7.85947,88.0,76.2,76.08,77.4,76.5,76.5,4.13953,39,PYPL
04-12-2018,84.84615,98.0,59.0,7.85947,88.0,76.8,76.61,77.99,77.46,77.46,4.13953,39,PYPL
04-13-2018,84.84615,98.0,59.0,7.85947,88.0,78.0,76.83,78.63,77.27,77.27,4.13953,39,PYPL
04-16-2018,84.76316,98.0,59.0,7.94532,87.5,77.88,77.19,78.5,77.8,77.8,4.11905,38,PYPL
04-17-2018,84.76316,98.0,59.0,7.94532,87.5,78.55,78.5,80.43,80.03,80.03,4.11905,38,PYPL
04-18-2018,84.76316,98.0,59.0,7.94532,87.5,80.1,79.32,80.89,80.34,80.34,4.11905,38,PYPL
04-19-2018,84.92105,98.0,59.0,8.04717,88.0,80.2,79.19,80.39,79.68,79.68,4.11905,38,PYPL
04-20-2018,84.92105,98.0,59.0,8.04717,88.0,79.22,78.3,79.87,78.73,78.73,4.11905,38,PYPL
04-23-2018,84.92105,98.0,59.0,8.04717,88.0,78.86,77.99,79.45,78.21,78.21,4.11905,38,PYPL
04-24-2018,84.92105,98.0,59.0,8.04717,88.0,78.9,75.08,79.4,75.28,75.28,4.11905,38,PYPL
04-25-2018,84.92105,98.0,59.0,8.04717,88.0,75.39,73.7,75.575,74.0,74.0,4.11905,38,PYPL
04-26-2018,85.71053,98.0,59.0,7.53556,88.0,76.32,75.49,77.62,76.03,76.03,4.11905,38,PYPL
04-27-2018,85.71053,98.0,59.0,7.53556,88.0,76.21,73.635,76.39,74.13,74.13,4.11905,38,PYPL
04-30-2018,85.59459,98.0,59.0,7.6032,88.0,74.0,73.69,75.019,74.61,74.61,4.09756,37,PYPL
05-01-2018,85.59459,98.0,59.0,7.6032,88.0,74.15,73.6,74.99,74.81,74.81,4.09756,37,PYPL
05-02-2018,85.59459,98.0,59.0,7.6032,88.0,75.0,71.21,75.71,71.73,71.73,4.09756,37,PYPL
05-03-2018,85.59459,98.0,59.0,7.6032,88.0,71.3,70.22,73.77,73.45,73.45,4.12195,37,PYPL
05-04-2018,85.59459,98.0,59.0,7.6032,88.0,73.19,72.23,74.44,73.99,73.99,4.12195,37,PYPL
05-07-2018,85.59459,98.0,59.0,7.6032,88.0,74.22,74.1,75.12,74.67,74.67,4.12195,37,PYPL
05-08-2018,85.59459,98.0,59.0,7.6032,88.0,74.62,74.44,75.94,75.72,75.72,4.12195,37,PYPL
05-09-2018,85.59459,98.0,59.0,7.6032,88.0,76.08,75.46,77.05,77.01,77.01,4.09756,37,PYPL
05-10-2018,85.59459,98.0,59.0,7.6032,88.0,77.39,77.25,79.255,79.19,79.19,4.09756,37,PYPL
05-11-2018,85.59459,98.0,59.0,7.6032,88.0,79.25,78.08,79.39,79.2,79.2,4.09756,37,PYPL
05-14-2018,85.59459,98.0,59.0,7.6032,88.0,79.14,78.4402,79.65,78.81,78.81,4.09756,37,PYPL
05-15-2018,85.59459,98.0,59.0,7.6032,88.0,77.85,76.93,78.2,77.79,77.79,4.09756,37,PYPL
05-16-2018,85.59459,98.0,59.0,7.6032,88.0,77.5,77.2801,78.54,77.82,77.82,4.09756,37,PYPL
05-17-2018,85.88889,100.0,59.0,7.81657,88.0,77.63,77.59,81.16,79.19,79.19,4.175,36,PYPL
05-18-2018,86.34286,100.0,59.0,7.92804,88.0,79.9,79.8247,81.94,80.79,80.79,4.17949,35,PYPL
05-21-2018,86.34286,100.0,59.0,7.92804,88.0,81.61,80.37,82.32,81.25,81.25,4.17949,35,PYPL
05-22-2018,86.54286,100.0,59.0,8.00479,88.0,81.39,80.28,81.61,80.62,80.62,4.17949,35,PYPL
05-23-2018,86.54286,100.0,59.0,8.00479,88.0,79.66,79.405,81.12,81.08,81.08,4.17949,35,PYPL
05-24-2018,86.77143,100.0,59.0,8.07142,88.0,80.91,79.66,83.06,81.55,81.55,4.17949,35,PYPL
05-25-2018,87.63889,100.0,68.0,7.46902,90.0,82.65,80.49,82.72,80.96,80.96,4.25,36,PYPL
05-29-2018,87.72222,100.0,68.0,7.51151,90.0,80.71,80.2,81.34,80.73,80.73,4.25,36,PYPL
05-30-2018,87.72222,100.0,68.0,7.51151,90.0,81.161,80.9,82.06,81.6,81.6,4.25,36,PYPL
05-31-2018,87.72222,100.0,68.0,7.51151,90.0,81.81,81.55,82.83,82.07,82.07,4.25,36,PYPL
06-01-2018,87.72222,100.0,68.0,7.51151,90.0,82.55,81.85,83.46,83.25,83.25,4.25,36,PYPL
06-04-2018,87.72222,100.0,68.0,7.51151,90.0,83.23,82.77,84.8,84.57,84.57,4.25,36,PYPL
06-05-2018,87.72222,100.0,68.0,7.51151,90.0,84.5,84.01,85.2,85.05,85.05,4.25,36,PYPL
06-06-2018,87.72222,100.0,68.0,7.51151,90.0,85.05,84.5,85.61,85.21,85.21,4.25,36,PYPL
06-07-2018,87.72222,100.0,68.0,7.51151,90.0,85.21,82.31,85.3,83.27,83.27,4.25,36,PYPL
06-08-2018,88.0,100.0,68.0,7.77103,90.0,83.23,83.15,84.49,84.34,84.34,4.25,36,PYPL
06-11-2018,88.0,100.0,68.0,7.77103,90.0,84.45,83.79,84.59,83.89,83.89,4.25,36,PYPL
06-12-2018,88.0,100.0,68.0,7.77103,90.0,83.93,83.875,86.2,85.02,85.02,4.25,36,PYPL
06-13-2018,88.0,100.0,68.0,7.77103,90.0,85.5,84.68,86.0,85.27,85.27,4.25,36,PYPL
06-14-2018,88.0,100.0,68.0,7.77103,90.0,85.5,85.21,86.295,85.61,85.61,4.25,36,PYPL
06-15-2018,88.0,100.0,68.0,7.77103,90.0,85.33,84.1,85.69,85.31,85.31,4.25,36,PYPL
06-18-2018,88.0,100.0,68.0,7.77103,90.0,84.84,84.44,86.2,85.85,85.85,4.25,36,PYPL
06-19-2018,88.52778,107.0,68.0,8.37485,90.0,84.64,83.43,84.96,84.52,84.52,4.25,36,PYPL
06-20-2018,88.66667,107.0,68.0,8.18875,90.0,84.86,84.82,86.97,85.95,85.95,4.25,36,PYPL
06-21-2018,88.94595,107.0,68.0,8.24931,90.0,86.5,85.45,87.55,85.97,85.97,4.26829,37,PYPL
06-22-2018,88.94595,107.0,68.0,8.24931,90.0,86.32,84.61,86.56,85.12,85.12,4.26829,37,PYPL
06-25-2018,88.94595,107.0,68.0,8.24931,90.0,84.08,81.21,84.47,82.19,82.19,4.26829,37,PYPL
06-26-2018,89.21622,107.0,68.0,8.37672,90.0,82.68,81.77,83.21,82.32,82.32,4.26829,37,PYPL
06-27-2018,89.21622,107.0,68.0,8.37672,90.0,82.55,80.4533,82.97,80.67,80.67,4.26829,37,PYPL
06-28-2018,89.21622,107.0,68.0,8.37672,90.0,80.39,80.16,82.83,82.48,82.48,4.26829,37,PYPL
06-29-2018,89.21622,107.0,68.0,8.37672,90.0,82.75,82.61,83.66,83.27,83.27,4.26829,37,PYPL
07-02-2018,89.21622,107.0,68.0,8.37672,90.0,82.75,82.0621,83.96,83.89,83.89,4.26829,37,PYPL
07-03-2018,89.21622,107.0,68.0,8.37672,90.0,84.36,83.15,84.9,83.27,83.27,4.26829,37,PYPL
07-05-2018,89.21622,107.0,68.0,8.37672,90.0,83.64,83.3,84.64,84.59,84.59,4.26829,37,PYPL
07-06-2018,89.21622,107.0,68.0,8.37672,90.0,84.41,83.94,86.0,85.94,85.94,4.26829,37,PYPL
07-09-2018,89.48649,107.0,68.0,8.55703,90.0,86.6,85.3476,86.9,86.23,86.23,4.26829,37,PYPL
07-10-2018,89.48649,107.0,68.0,8.55703,90.0,86.72,85.77,86.72,86.17,86.17,4.26829,37,PYPL
07-11-2018,90.13514,107.0,68.0,9.0499,90.0,85.47,85.07,86.86,86.25,86.25,4.26829,37,PYPL
07-12-2018,90.16216,107.0,68.0,9.05095,91.0,87.2,86.8,89.19,89.13,89.13,4.26829,37,PYPL
07-13-2018,90.16216,107.0,68.0,9.05095,91.0,89.0,86.83,89.1,87.99,87.99,4.2439,37,PYPL
07-16-2018,90.43243,107.0,68.0,9.1313,92.0,88.26,87.48,88.3413,87.77,87.77,4.2439,37,PYPL
07-17-2018,90.94737,110.0,68.0,9.53925,92.0,87.25,86.59,88.72,88.58,88.58,4.2619,38,PYPL
07-18-2018,91.26316,110.0,68.0,9.36872,92.0,88.7,87.68,88.93,88.22,88.22,4.2619,38,PYPL
07-19-2018,91.78947,110.0,68.0,9.54259,93.0,88.0,87.16,88.59,87.38,87.38,4.2619,38,PYPL
07-20-2018,92.07895,110.0,68.0,9.65015,93.0,87.32,87.14,88.0,87.47,87.47,4.2619,38,PYPL
07-23-2018,92.55263,110.0,68.0,9.56611,94.0,87.14,85.82,89.6,89.24,89.24,4.2619,38,PYPL
07-24-2018,93.21053,120.0,68.0,10.52355,94.0,90.6,90.4133,92.35,91.41,91.41,4.2619,38,PYPL
07-25-2018,93.21053,120.0,68.0,10.52355,94.0,91.13,91.01,92.35,91.37,91.37,4.2619,38,PYPL
07-26-2018,96.15789,120.0,68.0,9.34577,98.0,88.51,87.25,90.68,89.14,89.14,4.2619,38,PYPL
07-27-2018,96.34211,120.0,68.0,9.15158,98.0,89.5,84.75,90.28,85.46,85.46,4.2619,38,PYPL
07-30-2018,96.34211,120.0,68.0,9.15158,98.0,85.5,81.85,85.5,82.39,82.39,4.28571,38,PYPL
07-31-2018,96.34211,120.0,68.0,9.15158,98.0,82.51,81.3,83.32,82.14,82.14,4.28571,38,PYPL
08-01-2018,96.34211,120.0,68.0,9.15158,98.0,82.24,82.0097,83.98,83.46,83.46,4.28571,38,PYPL
08-02-2018,96.34211,120.0,68.0,9.15158,98.0,82.95,82.85,85.59,85.53,85.53,4.28571,38,PYPL
08-03-2018,96.34211,120.0,68.0,9.15158,98.0,85.99,84.15,86.2,85.19,85.19,4.28571,38,PYPL
08-06-2018,96.39474,120.0,68.0,9.13795,98.0,85.19,84.9,86.1,85.77,85.77,4.28571,38,PYPL
08-07-2018,96.39474,120.0,68.0,9.13795,98.0,86.3,85.95,86.99,86.3,86.3,4.28571,38,PYPL
08-08-2018,96.39474,120.0,68.0,9.13795,98.0,86.23,85.86,87.095,86.74,86.74,4.28571,38,PYPL
08-09-2018,96.39474,120.0,68.0,9.13795,98.0,86.91,86.48,88.09,87.17,87.17,4.2619,38,PYPL
08-10-2018,96.39474,120.0,68.0,9.13795,98.0,86.55,86.01,88.03,87.01,87.01,4.2619,38,PYPL
08-13-2018,96.39474,120.0,68.0,9.13795,98.0,87.42,86.96,88.5,87.01,87.01,4.2619,38,PYPL
08-14-2018,96.89474,120.0,68.0,8.90827,98.0,87.37,86.48,87.83,87.73,87.73,4.2619,38,PYPL
08-15-2018,96.89474,120.0,68.0,8.90827,98.0,86.78,84.61,87.25,85.19,85.19,4.2619,38,PYPL
08-16-2018,96.89474,120.0,68.0,8.90827,98.0,85.85,84.87,85.9,85.32,85.32,4.2619,38,PYPL
08-17-2018,96.89474,120.0,68.0,8.90827,98.0,85.1,84.22,85.77,85.45,85.45,4.2619,38,PYPL
08-20-2018,96.89474,120.0,68.0,8.90827,98.0,85.74,84.9,86.0,85.75,85.75,4.2619,38,PYPL
08-21-2018,96.89474,120.0,68.0,8.90827,98.0,85.82,85.82,87.38,86.22,86.22,4.2619,38,PYPL
08-22-2018,96.89474,120.0,68.0,8.90827,98.0,86.0,85.63,87.16,86.95,86.95,4.2619,38,PYPL
08-23-2018,97.08108,120.0,68.0,8.95447,98.0,86.72,86.67,88.175,87.38,87.38,4.29268,37,PYPL
08-24-2018,97.21622,120.0,70.0,8.78615,99.0,87.95,87.95,90.13,90.1,90.1,4.29268,37,PYPL
08-27-2018,97.21622,120.0,70.0,8.78615,99.0,90.68,89.78,91.32,89.97,89.97,4.29268,37,PYPL
08-28-2018,97.21622,120.0,70.0,8.78615,99.0,90.1,89.68,90.85,90.61,90.61,4.29268,37,PYPL
08-29-2018,97.48649,120.0,70.0,9.01836,99.0,90.78,90.78,92.94,92.62,92.62,4.29268,37,PYPL
08-30-2018,97.65789,120.0,70.0,8.95978,99.0,92.29,91.71,93.01,92.09,92.09,4.30952,38,PYPL
08-31-2018,97.65789,120.0,70.0,8.95978,99.0,91.84,91.8,92.74,92.33,92.33,4.30952,38,PYPL
09-04-2018,97.65789,120.0,70.0,8.95978,99.0,91.94,91.62,93.44,93.07,93.07,4.30952,38,PYPL
09-05-2018,97.65789,120.0,70.0,8.95978,99.0,92.98,88.7,93.0,89.05,89.05,4.30952,38,PYPL
09-06-2018,97.65789,120.0,70.0,8.95978,99.0,89.18,88.06,89.555,89.0,89.0,4.30952,38,PYPL
09-07-2018,97.65789,120.0,70.0,8.95978,99.0,88.13,87.39,89.68,88.82,88.82,4.30952,38,PYPL
09-10-2018,97.78947,120.0,70.0,9.02965,99.0,89.43,88.56,89.99,89.8,89.8,4.30952,38,PYPL
09-11-2018,97.89474,120.0,70.0,9.05477,99.0,89.83,89.035,91.71,91.43,91.43,4.30952,38,PYPL
09-12-2018,97.89474,120.0,70.0,9.05477,99.0,91.53,90.21,92.46,92.4,92.4,4.30952,38,PYPL
09-13-2018,98.15385,120.0,70.0,9.07953,99.0,92.6,92.06,93.7,92.19,92.19,4.30233,39,PYPL
09-14-2018,98.15385,120.0,70.0,9.07953,99.0,92.25,90.68,92.68,90.78,90.78,4.30233,39,PYPL
09-17-2018,98.15385,120.0,70.0,9.07953,99.0,90.66,88.51,91.3,88.68,88.68,4.30233,39,PYPL
09-18-2018,98.15385,120.0,70.0,9.07953,99.0,88.71,88.71,90.09,89.72,89.72,4.30233,39,PYPL
09-19-2018,98.15385,120.0,70.0,9.07953,99.0,90.1,88.2382,90.7399,89.31,89.31,4.30233,39,PYPL
09-20-2018,98.23077,120.0,70.0,9.0906,100.0,89.84,89.185,90.78,90.6,90.6,4.30233,39,PYPL
09-21-2018,98.23077,120.0,70.0,9.0906,100.0,91.05,90.42,92.0,90.62,90.62,4.30233,39,PYPL
09-24-2018,98.35897,120.0,70.0,8.86505,100.0,89.95,88.26,90.26,89.62,89.62,4.30233,39,PYPL
09-25-2018,98.35897,120.0,70.0,8.86505,100.0,89.62,89.2748,90.38,90.04,90.04,4.30233,39,PYPL
09-26-2018,98.7,120.0,70.0,9.00888,100.0,90.34,89.7,90.93,89.85,89.85,4.29545,40,PYPL
09-27-2018,98.7,120.0,70.0,9.00888,100.0,90.61,88.86,90.7,88.99,88.99,4.29545,40,PYPL
09-28-2018,98.7,120.0,70.0,9.00888,100.0,88.79,87.6,89.045,87.84,87.84,4.29545,40,PYPL
10-01-2018,98.7,120.0,70.0,9.00888,100.0,88.13,87.4,88.8,87.55,87.55,4.29545,40,PYPL
10-02-2018,98.7,120.0,70.0,9.00888,100.0,87.27,85.83,87.35,86.68,86.68,4.29545,40,PYPL
10-03-2018,98.7,120.0,70.0,9.00888,100.0,87.4,86.37,87.95,87.15,87.15,4.29545,40,PYPL
10-04-2018,98.7,120.0,70.0,9.00888,100.0,86.39,83.54,86.5,84.34,84.34,4.31818,40,PYPL
10-05-2018,98.6,120.0,70.0,8.99389,99.5,84.21,82.32,84.84,83.18,83.18,4.31818,40,PYPL
10-08-2018,98.6,120.0,70.0,8.99389,99.5,82.62,78.65,82.89,80.55,80.55,4.31818,40,PYPL
10-09-2018,98.85,120.0,70.0,9.02926,100.0,80.65,79.44,81.84,80.03,80.03,4.31818,40,PYPL
10-10-2018,99.225,120.0,70.0,8.58046,100.0,79.61,75.32,79.91,75.45,75.45,4.31818,40,PYPL
10-11-2018,98.8,112.0,70.0,7.93788,100.0,76.81,74.66,77.785,75.9,75.9,4.31818,40,PYPL
10-12-2018,98.8,112.0,70.0,7.93788,100.0,79.12,77.79,79.6,79.03,79.03,4.31818,40,PYPL
10-15-2018,98.8,112.0,70.0,7.93788,100.0,78.88,77.22,79.14,77.23,77.23,4.31818,40,PYPL
10-16-2018,98.448,112.0,70.0,8.24023,100.0,78.85,78.46,80.91,80.61,80.61,4.31818,40,PYPL
10-17-2018,98.448,112.0,70.0,8.24023,100.0,81.19,79.5,81.39,80.09,80.09,4.31818,40,PYPL
10-18-2018,98.40821,112.0,70.0,8.44832,100.0,80.17,77.36,80.44,77.48,77.48,4.31818,39,PYPL
10-19-2018,99.04762,119.0,70.0,8.7122,100.0,83.75,82.92,86.17,84.78,84.78,4.36364,42,PYPL
10-22-2018,99.04762,119.0,70.0,8.7122,100.0,84.86,83.5711,86.23,85.43,85.43,4.36364,42,PYPL
10-23-2018,99.04762,119.0,70.0,8.7122,100.0,83.2,82.99,87.8,87.57,87.57,4.36364,42,PYPL
10-24-2018,99.04762,119.0,70.0,8.7122,100.0,87.04,83.01,87.69,83.09,83.09,4.36364,42,PYPL
10-25-2018,99.04762,119.0,70.0,8.7122,100.0,84.24,83.56,86.51,85.96,85.96,4.36364,42,PYPL
10-26-2018,99.04762,119.0,70.0,8.7122,100.0,83.22,82.18,85.66,83.37,83.37,4.36364,42,PYPL
10-29-2018,99.04762,119.0,70.0,8.7122,100.0,84.74,78.99,85.24,81.15,81.15,4.36364,42,PYPL
10-30-2018,99.04762,119.0,70.0,8.7122,100.0,80.33,79.42,81.96,80.9,80.9,4.36364,42,PYPL
10-31-2018,99.04762,119.0,70.0,8.7122,100.0,82.37,82.3,85.35,84.19,84.19,4.36364,42,PYPL
11-01-2018,99.04762,119.0,70.0,8.7122,100.0,84.18,83.57,85.15,85.04,85.04,4.36364,42,PYPL
11-02-2018,99.02439,119.0,70.0,8.81652,100.0,85.46,82.65,86.104,83.51,83.51,4.37209,41,PYPL
11-05-2018,99.02439,119.0,70.0,8.81652,100.0,83.33,82.25,84.25,84.05,84.05,4.37209,41,PYPL
11-06-2018,99.02439,119.0,70.0,8.81652,100.0,84.1,83.72,85.31,84.69,84.69,4.37209,41,PYPL
11-07-2018,99.02439,119.0,70.0,8.81652,100.0,85.86,85.73,88.49,88.23,88.23,4.37209,41,PYPL
11-08-2018,99.02439,119.0,70.0,8.81652,100.0,87.7,87.68,89.06,89.04,89.04,4.37209,41,PYPL
11-09-2018,99.02439,119.0,70.0,8.81652,100.0,88.45,85.55,88.45,86.76,86.76,4.37209,41,PYPL
11-12-2018,99.02439,119.0,70.0,8.81652,100.0,86.17,83.3,86.65,83.78,83.78,4.37209,41,PYPL
11-13-2018,99.02439,119.0,70.0,8.81652,100.0,84.12,83.16,85.229,83.78,83.78,4.37209,41,PYPL
11-14-2018,99.28571,119.0,70.0,8.87019,100.0,84.98,83.07,85.14,84.05,84.05,4.36364,42,PYPL
11-15-2018,99.28571,119.0,70.0,8.87019,100.0,83.79,83.6,87.09,86.74,86.74,4.36364,42,PYPL
11-16-2018,99.28571,119.0,70.0,8.87019,100.0,86.0,84.83,86.72,85.06,85.06,4.36364,42,PYPL
11-19-2018,99.28571,119.0,70.0,8.87019,100.0,84.77,79.9,85.19,80.13,80.13,4.36364,42,PYPL
11-20-2018,99.28571,119.0,70.0,8.87019,100.0,77.0,75.47,79.08,77.76,77.76,4.36364,42,PYPL
11-21-2018,99.28571,119.0,70.0,8.87019,100.0,79.09,77.635,79.89,79.12,79.12,4.36364,42,PYPL
11-23-2018,99.28571,119.0,70.0,8.87019,100.0,78.09,77.9,79.71,77.95,77.95,4.36364,42,PYPL
11-26-2018,99.28571,119.0,70.0,8.87019,100.0,78.97,78.86,80.98,80.86,80.86,4.36364,42,PYPL
11-27-2018,99.28571,119.0,70.0,8.87019,100.0,81.0,80.205,82.0,81.97,81.97,4.36364,42,PYPL
11-28-2018,99.28571,119.0,70.0,8.87019,100.0,82.27,81.9496,86.0,85.98,85.98,4.36364,42,PYPL
11-29-2018,99.28571,119.0,70.0,8.87019,100.0,85.37,83.79,85.675,84.26,84.26,4.36364,42,PYPL
11-30-2018,99.28571,119.0,70.0,8.87019,100.0,84.39,83.66,85.86,85.81,85.81,4.36364,42,PYPL
12-03-2018,99.28571,119.0,70.0,8.87019,100.0,87.29,87.19,88.84,87.98,87.98,4.36364,42,PYPL
12-04-2018,99.28571,119.0,70.0,8.87019,100.0,87.24,84.02,88.47,84.19,84.19,4.36364,42,PYPL
12-06-2018,99.28571,119.0,70.0,8.87019,100.0,81.82,81.29,85.86,85.82,85.82,4.36364,42,PYPL
12-07-2018,99.28571,119.0,70.0,8.87019,100.0,84.96,81.97,85.99,82.77,82.77,4.36364,42,PYPL
12-10-2018,99.28571,119.0,70.0,8.87019,100.0,83.25,82.76,85.5,84.93,84.93,4.36364,42,PYPL
12-11-2018,99.28571,119.0,70.0,8.87019,100.0,86.01,84.56,86.9,85.51,85.51,4.36364,42,PYPL
12-12-2018,99.28571,119.0,70.0,8.87019,100.0,86.84,86.5,88.46,86.5,86.5,4.36364,42,PYPL
12-13-2018,99.28571,119.0,70.0,8.87019,100.0,87.73,86.41,88.71,87.56,87.56,4.36364,42,PYPL
12-14-2018,99.28571,119.0,70.0,8.87019,100.0,86.38,85.42,87.94,85.92,85.92,4.36364,42,PYPL
12-17-2018,99.28571,119.0,70.0,8.87019,100.0,85.69,83.3508,86.3,84.1,84.1,4.36364,42,PYPL
12-18-2018,99.47619,119.0,70.0,8.86201,100.0,84.7,84.62,86.37,85.51,85.51,4.36364,42,PYPL
12-19-2018,99.47619,119.0,70.0,8.86201,100.0,85.63,82.93,87.8,84.03,84.03,4.36364,42,PYPL
12-20-2018,99.47619,119.0,70.0,8.86201,100.0,83.78,80.82,84.87,82.44,82.44,4.36364,42,PYPL
12-21-2018,99.40476,119.0,70.0,8.90174,100.0,82.81,77.69,83.77,78.14,78.14,4.36364,42,PYPL
12-24-2018,99.40476,119.0,70.0,8.90174,100.0,77.48,76.7,79.3199,77.06,77.06,4.36364,42,PYPL
12-26-2018,99.40476,119.0,70.0,8.90174,100.0,77.7,77.65,82.8,82.8,82.8,4.36364,42,PYPL
12-27-2018,99.40476,119.0,70.0,8.90174,100.0,81.33,80.24,84.36,84.31,84.31,4.36364,42,PYPL
12-28-2018,99.40476,119.0,70.0,8.90174,100.0,85.0,82.34,85.23,83.26,83.26,4.36364,42,PYPL
12-31-2018,99.40476,119.0,70.0,8.90174,100.0,84.24,82.55,84.48,84.09,84.09,4.36364,42,PYPL
01-02-2019,99.40476,119.0,70.0,8.90174,100.0,82.38,82.24,86.2,85.75,85.75,4.36364,42,PYPL
01-03-2019,99.19048,119.0,70.0,8.84049,100.0,84.36,81.91,84.75,82.09,82.09,4.36364,42,PYPL
01-04-2019,99.09524,119.0,70.0,8.67347,100.0,83.71,83.37,86.91,86.27,86.27,4.36364,42,PYPL
01-07-2019,99.16667,119.0,70.0,8.61316,100.0,86.42,86.02,87.55,86.93,86.93,4.36364,42,PYPL
01-08-2019,99.16667,119.0,70.0,8.61316,100.0,88.11,87.69,88.895,88.7,88.7,4.36364,42,PYPL
01-09-2019,99.16667,119.0,70.0,8.61316,100.0,88.81,88.5,90.315,89.55,89.55,4.36364,42,PYPL
01-10-2019,99.16667,119.0,70.0,8.61316,100.0,89.1,87.918,90.79,90.7,90.7,4.36364,42,PYPL
01-11-2019,99.16667,119.0,70.0,8.61316,100.0,90.11,90.1,91.1442,90.65,90.65,4.34091,42,PYPL
01-14-2019,99.16667,119.0,70.0,8.61316,100.0,89.96,89.55,90.81,90.43,90.43,4.34091,42,PYPL
01-15-2019,99.16667,119.0,70.0,8.61316,100.0,90.64,90.19,91.91,91.6,91.6,4.34091,42,PYPL
01-16-2019,99.16667,119.0,70.0,8.61316,100.0,91.72,90.21,92.35,90.55,90.55,4.34091,42,PYPL
01-17-2019,99.21429,119.0,70.0,8.60657,100.0,90.25,89.81,90.87,90.4,90.4,4.34091,42,PYPL
01-18-2019,99.21429,119.0,70.0,8.60657,100.0,91.35,89.78,91.44,91.12,91.12,4.34091,42,PYPL
01-22-2019,99.30952,119.0,70.0,8.64784,100.0,90.33,89.09,90.97,89.94,89.94,4.34091,42,PYPL
01-23-2019,99.30952,119.0,70.0,8.64784,100.0,90.74,89.57,91.17,90.5,90.5,4.34091,42,PYPL
01-24-2019,99.30952,119.0,70.0,8.64784,100.0,90.67,90.55,92.99,92.2,92.2,4.34091,42,PYPL
01-25-2019,99.30952,119.0,70.0,8.64784,100.0,93.05,92.69,94.58,94.28,94.28,4.34091,42,PYPL
01-28-2019,99.30952,119.0,70.0,8.64784,100.0,93.3,90.69,93.42,92.3,92.3,4.34091,42,PYPL
01-29-2019,99.30952,119.0,70.0,8.64784,100.0,92.33,90.57,92.85,91.12,91.12,4.34091,42,PYPL
01-30-2019,99.30952,119.0,70.0,8.64784,100.0,92.02,90.9,93.34,92.42,92.42,4.34091,42,PYPL
01-31-2019,100.09524,126.0,70.0,9.06277,100.0,89.02,86.62,90.09,88.76,88.76,4.34091,42,PYPL
02-01-2019,100.0,126.0,70.0,8.92562,100.0,88.36,88.25,90.5,90.01,90.01,4.29545,42,PYPL
02-04-2019,100.14286,126.0,70.0,8.8924,100.5,89.88,89.71,92.12,91.66,91.66,4.29545,42,PYPL
02-05-2019,100.14286,126.0,70.0,8.8924,100.5,91.91,91.36,92.35,92.27,92.27,4.29545,42,PYPL
02-06-2019,100.26829,126.0,70.0,8.96341,101.0,90.8,90.19,92.29,92.25,92.25,4.25,41,PYPL
02-07-2019,100.26829,126.0,70.0,8.96341,101.0,91.11,90.01,91.71,90.85,90.85,4.25,41,PYPL
02-08-2019,100.26829,126.0,70.0,8.96341,101.0,90.02,90.0,91.91,91.87,91.87,4.25,41,PYPL
02-11-2019,100.25,126.0,70.0,8.86214,100.5,92.25,92.15,93.75,92.69,92.69,4.23256,40,PYPL
