 Date,META Price Target,META Price Target - High,META Price Target - Low,META Price Target - StdDev,META Price Target - Median,META Open,META Low,META High,META Close,META Adj. Close,META Rating,META Price Target - #,Ticker
03-22-2016,132.32609,170.0,71.0,16.01365,135.0,111.36,111.17,112.88,112.25,112.25,4.5,46,META
03-23-2016,132.32609,170.0,71.0,16.01365,135.0,112.01,112.0,113.19,112.54,112.54,4.5,46,META
03-24-2016,132.32609,170.0,71.0,16.01365,135.0,112.13,111.68,113.09,113.05,113.05,4.5,46,META
03-28-2016,132.54348,170.0,71.0,16.18333,135.0,113.32,112.95,114.5889,113.69,113.69,4.5,46,META
03-29-2016,132.54348,170.0,71.0,16.18333,135.0,113.83,113.64,116.32,116.14,116.14,4.5,46,META
03-30-2016,132.54348,170.0,71.0,16.18333,135.0,116.73,114.355,116.99,114.7,114.7,4.5,46,META
03-31-2016,132.54348,170.0,71.0,16.18333,135.0,114.7,113.7682,115.01,114.1,114.1,4.5,46,META
04-01-2016,132.54348,170.0,71.0,16.18333,135.0,113.75,113.35,116.17,116.06,116.06,4.5,46,META
04-04-2016,132.52174,170.0,71.0,16.18203,135.0,114.07,111.61,114.55,112.55,112.55,4.5,46,META
04-05-2016,132.52174,170.0,71.0,16.18203,135.0,112.11,111.9,113.32,112.22,112.22,4.5,46,META
04-06-2016,132.52174,170.0,71.0,16.18203,135.0,112.47,112.42,113.81,113.71,113.71,4.5,46,META
04-07-2016,132.63043,170.0,71.0,16.21507,135.0,113.79,113.0663,114.89,113.64,113.64,4.5,46,META
04-08-2016,132.68889,170.0,71.0,16.38946,135.0,114.25,109.9,114.33,110.63,110.63,4.4902,45,META
04-11-2016,133.08889,170.0,71.0,16.68242,135.0,110.7,108.77,110.91,108.99,108.99,4.4902,45,META
04-12-2016,133.08889,170.0,71.0,16.68242,135.0,109.34,108.99,111.1645,110.61,110.61,4.4902,45,META
04-13-2016,133.08889,170.0,71.0,16.68242,135.0,112.23,106.52,112.65,110.51,110.51,4.4902,45,META
04-14-2016,133.08889,170.0,71.0,16.68242,135.0,110.62,110.26,112.04,110.84,110.84,4.4902,45,META
04-15-2016,133.08889,170.0,71.0,16.68242,135.0,110.79,109.2,110.97,109.64,109.64,4.4902,45,META
04-18-2016,133.13333,170.0,71.0,16.70343,135.0,109.74,109.2,110.81,110.45,110.45,4.4902,45,META
04-19-2016,133.46667,170.0,71.0,16.48649,135.0,111.1,109.16,112.45,112.29,112.29,4.4902,45,META
04-20-2016,133.73333,170.0,71.0,16.44438,135.0,112.43,111.56,113.27,112.42,112.42,4.4902,45,META
04-21-2016,133.73333,170.0,71.0,16.44438,135.0,112.55,112.31,114.04,113.44,113.44,4.4902,45,META
04-22-2016,133.73333,170.0,71.0,16.44438,135.0,111.21,109.01,111.75,110.56,110.56,4.4902,45,META
04-25-2016,133.73333,170.0,71.0,16.44438,135.0,109.87,109.07,110.67,110.1,110.1,4.4902,45,META
04-26-2016,133.73333,170.0,71.0,16.44438,135.0,110.49,108.15,110.5,108.76,108.76,4.4902,45,META
04-27-2016,133.65909,170.0,71.0,16.69233,135.0,107.94,106.31,108.94,108.89,108.89,4.5,44,META
04-28-2016,140.68889,170.0,71.0,17.98372,145.0,119.575,116.23,120.79,116.73,116.73,4.4902,45,META
04-29-2016,140.68889,170.0,71.0,17.98372,145.0,116.82,115.84,117.84,117.58,117.58,4.4902,45,META
05-02-2016,140.91111,170.0,71.0,17.78741,145.0,117.83,116.57,118.73,118.57,118.57,4.4902,45,META
05-03-2016,141.22222,170.0,71.0,17.76875,145.0,117.52,117.02,118.16,117.43,117.43,4.4902,45,META
05-04-2016,141.22222,170.0,71.0,17.76875,145.0,116.61,116.57,118.3,118.06,118.06,4.4902,45,META
05-05-2016,141.22222,170.0,71.0,17.76875,145.0,118.04,117.25,118.98,117.81,117.81,4.4902,45,META
05-06-2016,141.02273,170.0,71.0,17.91963,145.0,117.16,117.1127,119.637,119.49,119.49,4.5,44,META
05-09-2016,141.02273,170.0,71.0,17.91963,145.0,119.54,118.9,120.28,119.24,119.24,4.5,44,META
05-10-2016,141.02273,170.0,71.0,17.91963,145.0,119.62,114.8,120.5,120.5,120.5,4.5,44,META
05-11-2016,141.02273,170.0,71.0,17.91963,145.0,120.41,119.42,121.08,119.52,119.52,4.5,44,META
05-12-2016,141.02273,170.0,71.0,17.91963,145.0,119.98,118.9,120.84,120.28,120.28,4.5,44,META
05-13-2016,141.36364,170.0,71.0,17.94447,145.0,120.38,119.68,120.64,119.81,119.81,4.5,44,META
05-16-2016,141.36364,170.0,71.0,17.94447,145.0,119.38,117.35,119.61,118.67,118.67,4.5,44,META
05-17-2016,141.36364,170.0,71.0,17.94447,145.0,118.82,117.2,119.01,117.35,117.35,4.5,44,META
05-18-2016,141.36364,170.0,71.0,17.94447,145.0,116.8,116.73,118.27,117.65,117.65,4.5,44,META
05-19-2016,141.36364,170.0,71.0,17.94447,145.0,117.05,115.88,117.49,116.81,116.81,4.5,44,META
05-20-2016,141.36364,170.0,71.0,17.94447,145.0,116.96,116.95,117.99,117.35,117.35,4.5,44,META
05-23-2016,141.36364,170.0,71.0,17.94447,145.0,117.42,115.94,117.6,115.97,115.97,4.5,44,META
05-24-2016,141.36364,170.0,71.0,17.94447,145.0,116.24,116.12,117.73,117.7,117.7,4.5,44,META
05-25-2016,141.36364,170.0,71.0,17.94447,145.0,118.13,117.38,118.665,117.89,117.89,4.5,44,META
05-26-2016,141.36364,170.0,71.0,17.94447,145.0,118.24,117.92,119.7601,119.47,119.47,4.5,44,META
05-27-2016,141.36364,170.0,71.0,17.94447,145.0,119.56,119.01,119.85,119.38,119.38,4.5,44,META
05-31-2016,141.36364,170.0,71.0,17.94447,145.0,119.46,118.121,120.1,118.81,118.81,4.5,44,META
06-01-2016,141.36364,170.0,71.0,17.94447,145.0,118.5,117.82,119.08,118.78,118.78,4.5,44,META
06-02-2016,141.36364,170.0,71.0,17.94447,145.0,118.69,118.22,119.44,118.93,118.93,4.5,44,META
06-03-2016,141.36364,170.0,71.0,17.94447,145.0,118.975,117.86,118.98,118.47,118.47,4.5,44,META
06-06-2016,141.36364,170.0,71.0,17.94447,145.0,118.62,118.36,119.43,118.79,118.79,4.5,44,META
06-07-2016,141.36364,170.0,71.0,17.94447,145.0,119.24,117.67,119.3,117.76,117.76,4.5,44,META
06-08-2016,141.36364,170.0,71.0,17.94447,145.0,117.76,117.27,118.6,118.39,118.39,4.5,44,META
06-09-2016,142.0,170.0,71.0,16.63102,145.0,118.13,117.71,118.68,118.56,118.56,4.52,44,META
06-10-2016,142.0,170.0,71.0,16.63102,145.0,117.54,116.26,118.11,116.62,116.62,4.52,44,META
06-13-2016,142.0,170.0,71.0,16.63102,145.0,115.0,113.31,115.48,113.95,113.95,4.52,44,META
06-14-2016,142.0,170.0,71.0,16.63102,145.0,114.07,113.58,114.95,114.94,114.94,4.52,44,META
06-15-2016,142.0,170.0,71.0,16.63102,145.0,115.3,114.07,115.44,114.6,114.6,4.52,44,META
06-16-2016,142.0,170.0,71.0,16.63102,145.0,113.87,112.94,114.5,114.39,114.39,4.52,44,META
06-17-2016,142.0,170.0,71.0,16.63102,145.0,114.42,112.56,114.43,113.02,113.02,4.52,44,META
06-20-2016,142.0,170.0,71.0,16.63102,145.0,113.77,112.75,114.72,113.37,113.37,4.52,44,META
06-21-2016,142.0,170.0,71.0,16.63102,145.0,114.12,113.97,115.2142,114.38,114.38,4.52,44,META
06-22-2016,142.0,170.0,71.0,16.63102,145.0,114.65,113.61,114.74,113.91,113.91,4.52,44,META
06-23-2016,142.0,170.0,71.0,16.63102,145.0,114.37,113.54,115.09,115.08,115.08,4.52,44,META
06-24-2016,142.0,170.0,71.0,16.63102,145.0,111.01,111.0,113.68,112.08,112.08,4.52,44,META
06-27-2016,142.39535,170.0,71.0,16.61764,145.0,111.57,108.23,111.57,108.97,108.97,4.5102,43,META
06-28-2016,142.39535,170.0,71.0,16.61764,145.0,110.63,110.55,112.75,112.7,112.7,4.5102,43,META
06-29-2016,142.30233,170.0,71.0,16.6084,145.0,113.37,113.04,114.25,114.16,114.16,4.5102,43,META
06-30-2016,142.30233,170.0,71.0,16.6084,145.0,114.67,113.67,115.18,114.28,114.28,4.5102,43,META
07-01-2016,142.30233,170.0,71.0,16.6084,145.0,114.2,113.81,115.13,114.19,114.19,4.5102,43,META
07-05-2016,142.30233,170.0,71.0,16.6084,145.0,113.94,112.97,114.11,114.0,114.0,4.5102,43,META
07-06-2016,142.30233,170.0,71.0,16.6084,145.0,113.36,112.97,116.79,116.7,116.7,4.5102,43,META
07-07-2016,142.51163,170.0,80.0,15.74266,145.0,116.63,115.36,116.97,115.85,115.85,4.5102,43,META
07-08-2016,142.69048,170.0,80.0,15.88573,145.0,116.43,115.85,117.5,117.24,117.24,4.5,42,META
07-11-2016,142.60976,170.0,80.0,16.21935,145.0,117.71,117.5,118.7,117.87,117.87,4.48936,41,META
07-12-2016,142.60976,170.0,80.0,16.21935,145.0,118.63,117.57,118.72,117.93,117.93,4.48936,41,META
07-13-2016,142.60976,170.0,80.0,16.21935,145.0,118.39,116.68,118.4,116.78,116.78,4.48936,41,META
07-14-2016,142.60976,170.0,80.0,16.21935,145.0,117.5,116.7,117.64,117.29,117.29,4.48936,41,META
07-15-2016,142.60976,170.0,80.0,16.21935,145.0,117.74,116.58,118.28,116.86,116.86,4.48936,41,META
07-18-2016,142.60976,170.0,80.0,16.21935,145.0,117.32,116.89,119.61,119.37,119.37,4.48936,41,META
07-19-2016,142.60976,170.0,80.0,16.21935,145.0,118.99,118.66,120.85,120.61,120.61,4.48936,41,META
07-20-2016,142.60976,170.0,80.0,16.21935,145.0,121.25,120.56,122.2,121.92,121.92,4.48936,41,META
07-21-2016,142.60976,170.0,80.0,16.21935,145.0,121.92,120.25,122.1,120.61,120.61,4.48936,41,META
07-22-2016,143.25,170.0,80.0,15.90086,145.0,119.9,119.31,121.01,121.0,121.0,4.44681,40,META
07-25-2016,143.53659,170.0,80.0,15.81,145.0,121.39,117.78,121.85,121.63,121.63,4.45833,41,META
07-26-2016,143.53659,170.0,80.0,15.81,145.0,122.0,120.75,122.07,121.22,121.22,4.45833,41,META
07-27-2016,143.92683,170.0,80.0,15.93185,145.0,122.42,121.51,125.0,123.34,123.34,4.45833,41,META
07-28-2016,152.12195,185.0,80.0,17.64583,155.0,127.52,123.63,128.33,125.0,125.0,4.45833,41,META
07-29-2016,152.85,185.0,80.0,17.64164,155.0,124.65,123.71,125.84,123.94,123.94,4.44681,40,META
08-01-2016,153.82051,185.0,80.0,17.56289,155.0,123.85,122.86,124.58,124.31,124.31,4.40426,39,META
08-02-2016,153.82051,185.0,80.0,17.56289,155.0,124.06,122.07,124.8,123.09,123.09,4.44681,39,META
08-03-2016,153.82051,185.0,80.0,17.56289,155.0,123.09,122.31,123.92,122.51,122.51,4.44681,39,META
08-04-2016,153.82051,185.0,80.0,17.56289,155.0,122.94,122.51,124.79,124.36,124.36,4.44681,39,META
08-05-2016,153.82051,185.0,80.0,17.56289,155.0,124.98,124.6184,125.835,125.15,125.15,4.44681,39,META
08-08-2016,153.82051,185.0,80.0,17.56289,155.0,125.25,124.55,125.45,125.26,125.26,4.44681,39,META
08-09-2016,153.82051,185.0,80.0,17.56289,155.0,125.34,124.53,126.09,125.06,125.06,4.44681,39,META
08-10-2016,153.82051,185.0,80.0,17.56289,155.0,125.07,124.54,125.48,124.88,124.88,4.44681,39,META
08-11-2016,153.82051,185.0,80.0,17.56289,155.0,125.2,124.75,125.38,124.9,124.9,4.44681,39,META
08-12-2016,153.82051,185.0,80.0,17.56289,155.0,124.7,124.18,125.0,124.88,124.88,4.44681,39,META
08-15-2016,153.82051,185.0,80.0,17.56289,155.0,124.91,123.7,124.92,123.9,123.9,4.44681,39,META
08-16-2016,153.82051,185.0,80.0,17.56289,155.0,123.5,122.78,123.92,123.3,123.3,4.44681,39,META
08-17-2016,153.82051,185.0,80.0,17.56289,155.0,123.66,122.85,124.38,124.37,124.37,4.44681,39,META
08-18-2016,153.975,185.0,80.0,17.36878,155.0,124.01,123.64,124.26,123.91,123.91,4.45833,40,META
08-19-2016,153.975,185.0,80.0,17.36878,155.0,123.6,123.28,124.157,123.56,123.56,4.45833,40,META
08-22-2016,153.975,185.0,80.0,17.36878,155.0,123.33,123.11,124.83,124.15,124.15,4.45833,40,META
08-23-2016,153.975,185.0,80.0,17.36878,155.0,124.51,124.25,125.09,124.37,124.37,4.45833,40,META
08-24-2016,153.975,185.0,80.0,17.36878,155.0,124.47,123.09,124.69,123.48,123.48,4.45833,40,META
08-25-2016,155.10256,185.0,80.0,16.0796,155.0,123.12,123.1,124.37,123.89,123.89,4.45833,39,META
08-26-2016,155.10256,185.0,80.0,16.0796,155.0,124.05,123.91,125.19,124.96,124.96,4.45833,39,META
08-29-2016,155.10256,185.0,80.0,16.0796,155.0,124.35,124.35,126.73,126.54,126.54,4.45833,39,META
08-30-2016,155.10256,185.0,80.0,16.0796,155.0,126.6,125.15,126.6,125.84,125.84,4.45833,39,META
08-31-2016,155.10256,185.0,80.0,16.0796,155.0,125.6,125.1,126.22,126.12,126.12,4.45833,39,META
09-01-2016,155.10256,185.0,80.0,16.0796,155.0,126.38,125.6,126.63,126.17,126.17,4.45833,39,META
09-02-2016,155.10256,185.0,80.0,16.0796,155.0,126.85,126.0,126.86,126.51,126.51,4.45833,39,META
09-06-2016,155.10256,185.0,80.0,16.0796,155.0,126.67,126.47,129.94,129.73,129.73,4.48936,39,META
09-07-2016,155.35897,185.0,80.0,16.07592,155.0,130.04,129.95,131.98,131.05,131.05,4.48936,39,META
09-08-2016,155.35897,185.0,80.0,16.07592,155.0,130.92,129.81,131.08,130.27,130.27,4.48936,39,META
09-09-2016,155.35897,185.0,80.0,16.07592,155.0,129.71,127.1,129.949,127.1,127.1,4.48936,39,META
09-12-2016,155.35897,185.0,80.0,16.07592,155.0,125.96,125.75,128.76,128.69,128.69,4.48936,39,META
09-13-2016,155.35897,185.0,80.0,16.07592,155.0,128.03,126.66,128.35,127.21,127.21,4.48936,39,META
09-14-2016,155.35897,185.0,80.0,16.07592,155.0,126.89,126.89,128.8,127.77,127.77,4.48936,39,META
09-15-2016,155.35897,185.0,80.0,16.07592,155.0,127.98,127.67,129.1,128.35,128.35,4.48936,39,META
09-16-2016,155.35897,185.0,80.0,16.07592,155.0,128.2,128.2,129.18,129.07,129.07,4.48936,39,META
09-19-2016,155.61538,185.0,80.0,16.0362,155.0,129.91,128.26,129.94,128.65,128.65,4.48936,39,META
09-20-2016,155.61538,185.0,80.0,16.0362,155.0,128.65,128.0307,129.17,128.64,128.64,4.48936,39,META
09-21-2016,155.61538,185.0,80.0,16.0362,155.0,129.13,128.39,130.005,129.94,129.94,4.48936,39,META
09-22-2016,155.85,185.0,80.0,15.90212,156.5,130.5,129.56,130.73,130.08,130.08,4.5,40,META
09-23-2016,155.85,185.0,80.0,15.90212,156.5,127.56,127.3,128.6,127.96,127.96,4.5,40,META
09-26-2016,155.85,185.0,80.0,15.90212,156.5,127.37,126.8,128.16,127.31,127.31,4.5,40,META
09-27-2016,155.975,185.0,80.0,16.03198,156.5,127.61,127.43,129.01,128.69,128.69,4.5,40,META
09-28-2016,155.975,185.0,80.0,16.03198,156.5,129.21,128.4,129.47,129.23,129.23,4.5,40,META
09-29-2016,155.975,185.0,80.0,16.03198,156.5,129.18,127.55,129.29,128.09,128.09,4.5,40,META
09-30-2016,155.975,185.0,80.0,16.03198,156.5,128.03,127.45,128.59,128.27,128.27,4.5,40,META
10-03-2016,155.975,185.0,80.0,16.03198,156.5,128.38,127.8,129.09,128.77,128.77,4.5,40,META
10-04-2016,155.975,185.0,80.0,16.03198,156.5,129.17,127.5499,129.2765,128.19,128.19,4.5,40,META
10-05-2016,155.975,185.0,80.0,16.03198,156.5,128.25,127.83,128.8,128.47,128.47,4.5,40,META
10-06-2016,155.975,185.0,80.0,16.03198,156.5,128.43,128.08,129.06,128.74,128.74,4.5,40,META
10-07-2016,155.975,185.0,80.0,16.03198,156.5,129.04,128.33,129.25,128.99,128.99,4.5,40,META
10-10-2016,155.975,185.0,80.0,16.03198,156.5,129.68,129.2,130.7,130.24,130.24,4.5,40,META
10-11-2016,156.1,185.0,80.0,16.08229,156.5,130.23,128.23,130.64,128.88,128.88,4.5,40,META
10-12-2016,156.1,185.0,80.0,16.08229,156.5,129.01,128.46,129.66,129.05,129.05,4.5,40,META
10-13-2016,156.1,185.0,80.0,16.08229,156.5,128.21,126.75,128.25,127.82,127.82,4.5,40,META
10-14-2016,156.1,185.0,80.0,16.08229,156.5,128.49,127.58,128.95,127.88,127.88,4.5,40,META
10-17-2016,156.7,185.0,80.0,16.4,159.0,128.2,127.32,128.47,127.54,127.54,4.5,40,META
10-18-2016,156.7,185.0,80.0,16.4,159.0,128.68,128.01,129.39,128.57,128.57,4.5,40,META
10-19-2016,156.7,185.0,80.0,16.4,159.0,128.74,128.6,130.47,130.11,130.11,4.5,40,META
10-20-2016,156.7,185.0,80.0,16.4,159.0,130.07,129.5,130.66,130.0,130.0,4.5,40,META
10-21-2016,156.7,185.0,80.0,16.4,159.0,129.78,129.7,132.13,132.07,132.07,4.5,40,META
10-24-2016,156.7,185.0,80.0,16.4,159.0,132.72,132.15,133.405,133.28,133.28,4.5,40,META
10-25-2016,156.7,185.0,80.0,16.4,159.0,133.5,132.22,133.5,132.29,132.29,4.5,40,META
10-26-2016,156.7,185.0,80.0,16.4,159.0,131.64,130.935,132.26,131.04,131.04,4.5,40,META
10-27-2016,156.61538,185.0,80.0,16.6003,158.0,131.74,129.27,131.8,129.69,129.69,4.52174,39,META
10-28-2016,156.61538,185.0,80.0,16.6003,158.0,130.5,129.93,132.97,131.29,131.29,4.52174,39,META
10-31-2016,156.86842,185.0,80.0,16.7429,159.0,132.01,130.8835,132.12,130.99,130.99,4.51111,38,META
11-01-2016,156.86842,185.0,80.0,16.7429,159.0,131.41,128.65,131.94,129.5,129.5,4.51111,38,META
11-02-2016,156.89474,185.0,80.0,16.77214,159.0,130.23,126.28,130.23,127.17,127.17,4.51111,38,META
11-03-2016,155.97368,185.0,80.0,17.67169,159.0,122.0,119.5,123.28,120.0,120.0,4.51111,38,META
11-04-2016,158.13514,185.0,125.0,12.68573,160.0,119.59,119.25,121.93,120.75,120.75,4.51111,37,META
11-07-2016,158.13514,185.0,125.0,12.68573,160.0,122.83,121.35,123.2089,122.15,122.15,4.51111,37,META
11-08-2016,158.13514,185.0,125.0,12.68573,160.0,122.03,121.54,124.61,124.22,124.22,4.51111,37,META
11-09-2016,158.13514,185.0,125.0,12.68573,160.0,121.5,120.51,123.81,123.18,123.18,4.51111,37,META
11-10-2016,158.13514,185.0,125.0,12.68573,160.0,123.93,115.27,124.18,120.8,120.8,4.51111,37,META
11-11-2016,158.22222,185.0,125.0,12.8498,160.0,119.53,118.15,120.7,119.02,119.02,4.52273,36,META
11-14-2016,157.80556,185.0,125.0,12.86645,160.0,119.1256,113.5535,119.1256,115.08,115.08,4.52273,36,META
11-15-2016,157.80556,185.0,125.0,12.86645,160.0,116.73,115.83,118.49,117.2,117.2,4.52273,36,META
11-16-2016,157.80556,185.0,125.0,12.86645,160.0,114.48,114.21,117.88,116.34,116.34,4.52273,36,META
11-17-2016,157.80556,185.0,125.0,12.86645,160.0,116.81,116.01,117.79,117.79,117.79,4.52273,36,META
11-18-2016,157.77778,185.0,125.0,12.82816,160.0,118.39,116.84,119.13,117.02,117.02,4.52273,36,META
11-21-2016,157.57895,185.0,125.0,12.51658,157.5,118.2,117.8,121.95,121.77,121.77,4.52174,38,META
11-22-2016,157.57895,185.0,125.0,12.51658,157.5,122.4,120.9,122.98,121.47,121.47,4.52174,38,META
11-23-2016,157.57895,185.0,125.0,12.51658,157.5,121.23,119.94,121.31,120.84,120.84,4.52174,38,META
11-25-2016,157.57895,185.0,125.0,12.51658,157.5,121.01,120.07,121.14,120.38,120.38,4.52174,38,META
11-28-2016,157.57895,185.0,125.0,12.51658,157.5,120.12,119.82,121.69,120.41,120.41,4.52174,38,META
11-29-2016,157.57895,185.0,125.0,12.51658,157.5,120.57,120.4,122.1,120.87,120.87,4.52174,38,META
11-30-2016,157.47368,185.0,125.0,12.49576,156.5,120.32,117.95,121.79,118.42,118.42,4.52174,38,META
12-01-2016,157.21053,185.0,125.0,12.54499,155.0,118.38,114.0,118.45,115.1,115.1,4.52174,38,META
12-02-2016,157.21053,185.0,125.0,12.54499,155.0,115.11,114.3,116.48,115.4,115.4,4.52174,38,META
12-05-2016,157.21053,185.0,125.0,12.54499,155.0,115.95,115.07,117.57,117.43,117.43,4.52174,38,META
12-06-2016,157.21053,185.0,125.0,12.54499,155.0,117.69,116.33,117.795,117.31,117.31,4.52174,38,META
12-07-2016,157.21053,185.0,125.0,12.54499,155.0,117.0,116.57,117.95,117.95,117.95,4.52174,38,META
12-08-2016,157.21053,185.0,125.0,12.54499,155.0,117.98,117.64,119.5,118.91,118.91,4.52174,38,META
12-09-2016,157.21053,185.0,125.0,12.54499,155.0,119.22,118.95,119.94,119.68,119.68,4.52174,38,META
12-12-2016,157.21053,185.0,125.0,12.54499,155.0,119.22,117.65,119.24,117.77,117.77,4.52174,38,META
12-13-2016,157.21053,185.0,125.0,12.54499,155.0,117.86,117.61,121.52,120.31,120.31,4.52174,38,META
12-14-2016,156.94737,185.0,125.0,12.48356,155.0,120.0,118.85,121.69,120.21,120.21,4.52174,38,META
12-15-2016,156.94737,185.0,125.0,12.48356,155.0,120.08,119.63,122.5,120.57,120.57,4.52174,38,META
12-16-2016,156.94737,185.0,125.0,12.48356,155.0,120.9,119.27,121.5,119.87,119.87,4.52174,38,META
12-19-2016,156.94737,185.0,125.0,12.48356,155.0,119.85,118.51,120.36,119.24,119.24,4.52174,38,META
12-20-2016,156.94737,185.0,125.0,12.48356,155.0,119.5,118.8,119.77,119.09,119.09,4.52174,38,META
12-21-2016,156.94737,185.0,125.0,12.48356,155.0,118.92,118.48,119.2,119.04,119.04,4.52174,38,META
12-22-2016,156.94737,185.0,125.0,12.48356,155.0,118.86,116.93,118.99,117.4,117.4,4.52174,38,META
12-23-2016,156.94737,185.0,125.0,12.48356,155.0,117.0,116.3,117.56,117.27,117.27,4.52174,38,META
12-27-2016,156.94737,185.0,125.0,12.48356,155.0,116.96,116.864,118.68,118.01,118.01,4.52174,38,META
12-28-2016,156.94737,185.0,125.0,12.48356,155.0,118.19,116.65,118.25,116.92,116.92,4.52174,38,META
12-29-2016,156.94737,185.0,125.0,12.48356,155.0,117.0,116.06,117.531,116.35,116.35,4.52174,38,META
12-30-2016,156.94737,185.0,125.0,12.48356,155.0,116.595,114.7739,116.83,115.05,115.05,4.52174,38,META
01-03-2017,156.51282,185.0,125.0,12.09126,155.0,116.03,115.51,117.84,116.86,116.86,4.53191,39,META
01-04-2017,156.51282,185.0,125.0,12.09126,155.0,117.55,117.29,119.66,118.69,118.69,4.53191,39,META
01-05-2017,155.61538,180.0,125.0,11.21038,155.0,118.86,118.3209,120.95,120.67,120.67,4.53191,39,META
01-06-2017,155.61538,180.0,125.0,11.21038,155.0,120.98,120.03,123.88,123.41,123.41,4.53191,39,META
01-09-2017,155.61538,180.0,125.0,11.21038,155.0,123.55,123.04,125.43,124.9,124.9,4.53191,39,META
01-10-2017,155.76923,180.0,125.0,11.17337,155.0,124.82,124.28,125.5,124.35,124.35,4.53191,39,META
01-11-2017,155.64103,180.0,125.0,11.0372,155.0,124.35,124.06,126.12,126.09,126.09,4.53191,39,META
01-12-2017,154.92308,180.0,125.0,10.65877,155.0,125.61,124.8,126.73,126.62,126.62,4.53191,39,META
01-13-2017,154.92308,180.0,125.0,10.65877,155.0,127.49,127.37,129.27,128.34,128.34,4.55319,39,META
01-17-2017,155.02564,180.0,125.0,10.63011,155.0,128.04,127.4,128.34,127.87,127.87,4.55319,39,META
01-18-2017,155.02564,180.0,125.0,10.63011,155.0,128.41,126.84,128.43,127.92,127.92,4.55319,39,META
01-19-2017,154.9,180.0,125.0,10.52568,155.0,128.23,127.45,128.35,127.55,127.55,4.5625,40,META
01-20-2017,154.9,180.0,125.0,10.52568,155.0,128.1,126.78,128.48,127.04,127.04,4.5625,40,META
01-23-2017,154.9,180.0,125.0,10.52568,155.0,127.31,126.95,129.25,128.93,128.93,4.5625,40,META
01-24-2017,155.025,180.0,125.0,10.73193,155.0,129.38,128.38,129.9,129.37,129.37,4.5625,40,META
01-25-2017,155.025,180.0,125.0,10.73193,155.0,130.0,129.77,131.74,131.48,131.48,4.5625,40,META
01-26-2017,155.025,180.0,125.0,10.73193,155.0,131.63,131.4401,133.14,132.78,132.78,4.5625,40,META
01-27-2017,153.63415,180.0,98.0,13.77477,155.0,132.68,131.08,132.95,132.18,132.18,4.5625,41,META
01-30-2017,153.63415,180.0,98.0,13.77477,155.0,131.58,129.6,131.58,130.98,130.98,4.5625,41,META
01-31-2017,153.7561,180.0,98.0,13.76418,155.0,130.17,129.5157,130.66,130.32,130.32,4.5625,41,META
02-01-2017,153.7561,180.0,98.0,13.76418,155.0,132.25,130.68,133.49,133.23,133.23,4.5625,41,META
02-02-2017,159.45,190.0,98.0,16.16934,161.0,133.22,130.4,135.49,130.84,130.84,4.51064,40,META
02-03-2017,159.625,190.0,98.0,16.19056,162.5,131.24,130.76,132.85,130.98,130.98,4.51064,40,META
02-06-2017,159.625,190.0,98.0,16.19056,162.5,130.98,130.3,132.06,132.06,132.06,4.55319,40,META
02-07-2017,159.85,190.0,98.0,16.15944,162.5,132.24,131.661,133.0,131.84,131.84,4.55319,40,META
02-08-2017,159.85,190.0,98.0,16.15944,162.5,132.6,132.44,134.44,134.2,134.2,4.55319,40,META
02-09-2017,159.85,190.0,98.0,16.15944,162.5,134.49,133.31,134.5,134.14,134.14,4.55319,40,META
02-10-2017,159.85,190.0,98.0,16.15944,162.5,134.1,133.68,134.94,134.19,134.19,4.55319,40,META
02-13-2017,159.85,190.0,98.0,16.15944,162.5,134.6975,133.7,134.6975,134.05,134.05,4.55319,40,META
02-14-2017,159.85,190.0,98.0,16.15944,162.5,134.1,132.55,134.23,133.85,133.85,4.55319,40,META
02-15-2017,159.85,190.0,98.0,16.15944,162.5,133.45,132.66,133.7,133.44,133.44,4.55319,40,META
02-16-2017,159.85,190.0,98.0,16.15944,162.5,133.07,133.022,133.87,133.84,133.84,4.55319,40,META
02-17-2017,159.85,190.0,98.0,16.15944,162.5,133.5,133.17,134.0912,133.53,133.53,4.55319,40,META
02-21-2017,159.85,190.0,98.0,16.15944,162.5,133.5,132.9,133.91,133.72,133.72,4.55319,40,META
02-22-2017,159.85,190.0,98.0,16.15944,162.5,133.6,133.46,136.79,136.12,136.12,4.55319,40,META
02-23-2017,159.85,190.0,98.0,16.15944,162.5,135.89,134.33,136.12,135.36,135.36,4.55319,40,META
02-24-2017,159.85,190.0,98.0,16.15944,162.5,134.16,134.16,135.62,135.44,135.44,4.55319,40,META
02-27-2017,159.85,190.0,98.0,16.15944,162.5,135.26,135.02,137.1846,136.41,136.41,4.55319,40,META
02-28-2017,159.07692,180.0,98.0,15.61785,162.0,136.79,134.75,136.805,135.54,135.54,4.54348,39,META
