 Date,NKE Price Target,NKE Price Target - High,NKE Price Target - Low,NKE Price Target - StdDev,NKE Price Target - Median,NKE Open,NKE Low,NKE High,NKE Close,NKE Adj. Close,NKE Rating,NKE Price Target - #,Ticker
09-02-2020,113.67647,150.0,87.0,12.45869,115.0,112.76046543597,112.21165733025,115.063499451045,116.8,114.4656906216,4.32353,34,NKE
09-03-2020,113.67647,150.0,87.0,12.45869,115.0,114.4656906216,109.761621144,114.56369206905,112.85,110.594633447325,4.32353,34,NKE
09-04-2020,113.67647,150.0,87.0,12.45869,115.0,110.70243503952,108.007395234645,111.476646474375,112.4,110.1536269338,4.32353,34,NKE
09-08-2020,113.67647,150.0,87.0,12.45869,115.0,109.065810867105,108.33080001123,111.56484777708,112.72,110.46723156564,4.32353,34,NKE
09-09-2020,114.11765,150.0,87.0,12.58562,115.0,110.76123590799,110.575033157835,113.887482081645,114.9,112.60366312005,4.32353,34,NKE
09-10-2020,114.70588,150.0,87.0,12.70602,115.0,113.58367759455,111.71920005681376,115.8641712767115,114.79,112.495861527855,4.32353,34,NKE
09-11-2020,115.73529,150.0,87.0,14.03632,115.0,114.42649004262,114.09328512129,116.866726084125,118.0,115.641707991,4.32353,34,NKE
09-14-2020,116.82353,150.0,87.0,14.74982,115.0,116.13171522825,115.808310451665,117.533135926785,119.28,116.89612651836,4.32353,34,NKE
09-15-2020,118.08824,150.0,95.0,14.43722,115.0,117.30773259765,116.79812507091,118.07214388776,119.27,116.886326373615,4.32353,34,NKE
09-16-2020,118.94118,150.0,95.0,14.57222,116.5,115.945512478095,115.79851030692,117.297932452905,118.59,116.219916530955,4.32353,34,NKE
09-17-2020,120.52941,150.0,95.0,15.48858,120.0,114.99489843783,113.4856761471,116.180715951975,116.36,114.03448425282,4.32353,34,NKE
09-18-2020,122.73529,150.0,95.0,15.6079,125.5,113.123070791535,112.201857185505,115.553506688295,114.66,112.36845964617,4.32353,34,NKE
09-21-2020,123.47059,150.0,95.0,14.95333,126.5,110.692634894775,109.50681738063,111.78045096147,113.37,111.104240974065,4.32353,34,NKE
09-22-2020,124.20588,150.0,95.0,14.88738,127.0,110.83963706595,110.594633447325,114.8576964114,116.87,114.534291634815,4.32353,34,NKE
09-23-2020,139.85294,185.0,96.0,19.44998,143.5,127.61748486939,122.75661307587,127.77428718531,127.11,124.569639853695,4.38235,34,NKE
09-24-2020,142.23529,185.0,96.0,17.14824,145.0,123.91303015578,120.83578470585,124.99104607773,124.75,122.256805693875,4.38235,34,NKE
09-25-2020,142.23529,185.0,96.0,17.14824,145.0,121.178789771925,119.826369797115,122.256805693875,124.23,121.747198167135,4.38235,34,NKE
09-28-2020,142.23529,185.0,96.0,17.14824,145.0,122.65861162842,121.40909317343252,123.668026537155,124.32,121.83539946984,4.38235,34,NKE
09-29-2020,142.23529,185.0,96.0,17.14824,145.0,121.85499975933,121.48259425902,124.55983970895,126.35,123.824828853075,4.38235,34,NKE
09-30-2020,142.23529,185.0,96.0,17.14824,145.0,123.57982523445,122.66321769645016,124.73624231436,125.54,123.03101712873,4.38235,34,NKE
10-01-2020,142.23529,185.0,96.0,17.14824,145.0,125.177248827885,122.805613799595,125.177248827885,126.64,124.10903305068,4.38235,34,NKE
10-02-2020,142.23529,185.0,96.0,17.14824,145.0,121.864799904075,121.119988903455,124.2658353666,126.64,124.10903305068,4.38235,34,NKE
10-05-2020,142.23529,185.0,96.0,17.14824,145.0,124.530439274715,123.922830300525,125.93185997325,127.91,125.353651433295,4.38235,34,NKE
10-06-2020,142.23529,185.0,96.0,17.14824,145.0,126.26506489458,124.7219341030323,127.83308805378,127.65,125.098847669925,4.38235,34,NKE
10-07-2020,142.23529,185.0,96.0,17.14824,145.0,125.8338585258,125.686856354625,127.803687619545,130.06,127.46068255347,4.38235,34,NKE
10-08-2020,142.23529,185.0,96.0,17.14824,145.0,127.7938874748,126.921674592495,128.31221713036305,129.71,127.117677487395,4.38235,34,NKE
10-09-2020,142.23529,185.0,96.0,17.14824,145.0,127.392081540255,126.7407639205023,128.568098909655,130.98,128.36229587001,4.38235,34,NKE
10-12-2020,142.23529,185.0,96.0,17.14824,145.0,128.568098909655,126.67667097387,128.71510108083,129.46,126.87267386877,4.38235,34,NKE
10-13-2020,142.23529,185.0,96.0,17.14824,145.0,125.49085345972502,125.40265215702,127.274479803315,129.2,126.6178701054,4.38235,34,NKE
10-14-2020,142.38235,185.0,96.0,17.1927,146.5,126.941274881985,124.471638406245,127.0098758952,127.66,125.10864781467,4.38235,34,NKE
10-15-2020,143.26471,185.0,96.0,17.02992,149.5,123.95223073476,123.589625379195,126.51977065650254,129.0,126.4218672105,4.38235,34,NKE
10-16-2020,143.26471,185.0,96.0,17.02992,149.5,126.921674592495,125.000846222475,127.588084435155,128.0,125.441852736,4.38235,34,NKE
10-19-2020,143.58824,185.0,96.0,16.97423,149.5,126.51986865795,124.510838985225,127.18627850061,127.43,124.883244485535,4.38235,34,NKE
10-20-2020,143.58824,185.0,96.0,16.97423,149.5,125.441852736,125.16744868314,127.30388023755,128.49,125.922059828505,4.38235,34,NKE
10-21-2020,143.67647,185.0,96.0,17.04099,149.5,125.93185997325,125.88285924952498,128.75430165981,129.43,126.843273434535,4.38235,34,NKE
10-22-2020,143.67647,185.0,96.0,17.04099,149.5,127.0098758952,126.28476318551743,127.65668544837,130.02,127.42148197449,4.38235,34,NKE
10-23-2020,143.67647,185.0,96.0,17.04099,149.5,127.401881685,126.078862144425,127.9898903697,129.99,127.392081540255,4.38235,34,NKE
10-26-2020,144.52941,185.0,105.0,15.26672,149.5,126.48066807897,124.14823362966,127.02947618469,128.37,125.804458091565,4.38235,34,NKE
10-27-2020,144.52941,185.0,105.0,15.26672,149.5,126.20626402611,125.34385128855,126.902074303005,127.99,125.432052591255,4.38235,34,NKE
10-28-2020,144.52941,185.0,105.0,15.26672,149.5,122.77621336536,118.62095199348,123.8738295768,122.08,119.64016704696,4.38235,34,NKE
10-29-2020,144.52941,185.0,105.0,15.26672,149.5,119.83616994186,118.728753585675,121.707997588155,122.86,120.40457833707,4.38235,34,NKE
10-30-2020,144.52941,185.0,105.0,15.26672,149.5,121.18858991667,116.4257195706,121.18858991667,120.08,117.68013809796,4.38235,34,NKE
11-02-2020,144.52941,185.0,105.0,15.26672,149.5,119.924371244565,118.67975286195,121.61979628545,122.39,119.943971534055,4.38235,34,NKE
11-03-2020,144.52941,185.0,105.0,15.26672,149.5,121.531594982745,120.727983113655,122.99181654975,124.59,122.100003377955,4.38235,34,NKE
11-04-2020,144.52941,185.0,105.0,15.26672,149.5,122.825214089085,122.75661307587,126.353266197285,127.34,124.79504318283,4.38235,34,NKE
11-05-2020,144.52941,185.0,105.0,15.26672,149.5,126.608069960655,125.89265939427,127.803687619545,129.7,127.10787734265,4.38235,34,NKE
11-06-2020,144.52941,185.0,105.0,15.26672,149.5,127.313680382295,125.78260376878366,127.313680382295,128.9,126.32386576305,4.38235,34,NKE
11-09-2020,144.52941,185.0,105.0,15.26672,149.5,132.36075492597,126.1917598118874,133.624973598075,128.95,126.372866486775,4.38235,34,NKE
11-10-2020,144.52941,185.0,105.0,15.26672,149.5,127.450882408725,123.726827405625,127.51458334956752,127.71,125.157648538395,4.38235,34,NKE
11-11-2020,144.54286,185.0,105.0,15.04725,149.0,126.118062723405,124.63824086691,127.20440876838823,127.66,125.10864781467,4.37143,35,NKE
11-12-2020,144.54286,185.0,105.0,15.04725,149.0,124.08943276119,123.1143183590625,125.2836783998157,126.64,124.10903305068,4.37143,35,NKE
11-13-2020,144.54286,185.0,105.0,15.04725,149.0,125.353651433295,124.295235800835,126.0298614207,128.28,125.71625678886,4.37143,35,NKE
11-16-2020,144.54286,185.0,105.0,15.04725,149.0,126.87267386877,124.824443617065,127.71548631684,130.11,127.509683277195,4.37143,35,NKE
11-17-2020,144.54286,185.0,105.0,15.04725,149.0,127.87228863276,126.529668802695,129.94991931869998,132.21,129.56771367364502,4.37143,35,NKE
11-18-2020,144.71429,185.0,105.0,15.02868,149.0,130.410526121715,128.901303830985,131.30233929351,131.63,128.999305278435,4.37143,35,NKE
11-19-2020,144.71429,185.0,105.0,15.02868,149.0,129.28350947604,127.333280671785,129.469712226195,131.91,129.273709331295,4.37143,35,NKE
11-20-2020,144.71429,185.0,105.0,15.02868,149.0,130.63592945085,129.273709331295,130.861332779985,132.98,130.32232481901,4.37143,35,NKE
11-23-2020,144.71429,185.0,105.0,15.02868,149.0,131.69434508331,130.430126411205,132.194152465305,134.13,131.449341464685,4.37143,35,NKE
11-24-2020,144.71429,185.0,105.0,15.02868,149.0,132.3019540575,131.527742622645,133.27216838725502,134.7,132.00794971514998,4.37143,35,NKE
11-25-2020,144.71429,185.0,105.0,15.02868,149.0,131.566943201625,130.94953408269,133.08586763565256,135.54,132.83116187373,4.37143,35,NKE
11-27-2020,144.71429,185.0,105.0,15.02868,149.0,133.281968532,130.67513002983,133.409370413685,134.25,131.566943201625,4.37143,35,NKE
11-30-2020,144.71429,185.0,105.0,15.02868,149.0,131.233738280295,130.038120621405,132.586158255105,134.7,132.00794971514998,4.37143,35,NKE
12-01-2020,144.71429,185.0,105.0,15.02868,149.0,133.71317490078,132.056950438875,133.77197576925,135.44,132.73316042628,4.37143,35,NKE
12-02-2020,144.71429,185.0,105.0,15.02868,149.0,132.45875637342,131.978549280915,133.59557316384,135.58,132.87036245271003,4.37143,35,NKE
12-03-2020,144.71429,185.0,105.0,15.02868,149.0,132.39995550495,132.3019540575,135.19299675727498,136.96,134.22278242752,4.37143,35,NKE
12-04-2020,144.71429,185.0,105.0,15.02868,149.0,134.61066698003202,133.19660686585598,134.92490256096002,137.19,134.718685460976,4.37143,35,NKE
12-07-2020,144.71429,185.0,105.0,15.02868,149.0,134.5321080848,134.33571084672002,136.35860239894402,138.75,136.250583918,4.37143,35,NKE
12-08-2020,145.51429,185.0,105.0,15.69781,149.0,135.749770960896,135.17039910856002,137.9074892170619,139.12,136.613918808448,4.37143,35,NKE
12-09-2020,145.5,185.0,105.0,15.47848,147.5,138.037798784528,135.779230546608,138.037798784528,138.79,136.289863365616,4.33333,36,NKE
12-10-2020,145.88889,185.0,105.0,15.51125,149.5,135.789050408512,134.767784770496,136.633558532256,137.58,135.10166007523202,4.33333,36,NKE
12-11-2020,147.45946,185.0,105.0,16.06338,150.0,134.915082699056,133.775978718192,135.651572341856,137.41,134.93472242286398,4.35135,37,NKE
12-14-2020,148.81081,185.0,105.0,16.78455,150.0,136.417521570368,133.74651913248,136.4960804656,136.28,133.825078027712,4.35135,37,NKE
12-15-2020,148.81081,185.0,105.0,16.78455,150.0,134.954362146672,134.77672084482865,136.928154389376,139.39,136.879055079856,4.35135,37,NKE
12-16-2020,148.97297,185.0,105.0,16.8627,150.0,136.564819498928,134.983821732384,137.959239889296,138.34,135.847969579936,4.35135,37,NKE
12-17-2020,148.97297,185.0,105.0,16.8627,150.0,137.399507760768,136.250583918,138.204736436896,140.5,137.9690597512,4.35135,37,NKE
12-18-2020,148.97297,185.0,105.0,16.8627,150.0,138.54843160353602,134.69904573716798,138.59753091305598,137.28,134.807064218112,4.35135,37,NKE
12-21-2020,157.16216,185.0,105.0,17.91197,161.0,142.211240093728,139.942851993904,145.28485686968,144.02,141.42565114140805,4.35135,37,NKE
12-22-2020,158.54054,185.0,105.0,17.87735,161.0,140.47312453672,138.54843160353602,140.885558736688,142.45,139.88393282247998,4.35135,37,NKE
12-23-2020,159.0,185.0,105.0,17.32207,161.0,139.991951303424,139.14744317967998,141.01321694144,141.76,139.206362351104,4.35135,37,NKE
12-24-2020,159.19444,185.0,105.0,17.52113,161.5,138.55825146544,138.55825146544,139.628616412976,141.6,139.04924456064,4.33333,36,NKE
12-28-2020,159.80811,185.0,105.0,17.6706,162.0,139.972311579616,138.50306384153953,140.345466331968,142.43,139.86429309867202,4.32432,37,NKE
12-29-2020,159.80811,185.0,105.0,17.6706,162.0,140.257087574832,137.900320717872,140.482944398624,141.57,139.019784974928,4.32432,37,NKE
12-30-2020,159.80811,185.0,105.0,17.6706,162.0,139.599156827264,138.126177541664,140.04105061294402,141.58,139.02960483683202,4.32432,37,NKE
12-31-2020,159.94167,185.0,105.0,17.89591,162.0,139.14744317967998,137.841401546448,139.235821936816,141.47,138.921586355888,4.33333,36,NKE
01-04-2021,159.94,185.0,105.0,18.14976,162.0,140.27672729864,135.828329856128,140.394565641488,140.1,137.57626527504,4.31429,35,NKE
01-05-2021,159.94,185.0,105.0,18.14976,162.0,136.10328598944,136.10328598944,139.108163732064,141.23,138.685909670192,4.31429,35,NKE
01-06-2021,159.94,185.0,105.0,18.14976,162.0,138.705549394,137.016533146512,140.98365915710897,142.35,139.78573420344,4.31429,35,NKE
01-07-2021,160.11143,185.0,105.0,17.67094,162.0,140.62042246528,140.4240252272,143.01646876985598,144.95,142.33889829848,4.31429,35,NKE
01-08-2021,160.11143,185.0,105.0,17.67094,162.0,142.92809001272002,142.28989718757904,144.175212474528,146.35,143.71367896504,4.31429,35,NKE
01-11-2021,161.73235,185.0,113.0,15.14884,163.0,143.3699837984,142.19218956163425,144.45016860784,147.05,144.40106929832,4.29412,34,NKE
01-12-2021,161.73235,185.0,113.0,15.14884,163.0,143.8609768936,141.779166169952,144.20467206024,145.05,142.43709691752002,4.29412,34,NKE
01-13-2021,161.73235,185.0,113.0,15.14884,163.0,142.221059955632,139.86429309867202,142.5122188610856,143.04,140.463304674816,4.29412,34,NKE
01-14-2021,161.73235,185.0,113.0,15.14884,163.0,141.072136112864,138.391313813072,142.28979898896,141.3,138.75464870352002,4.29412,34,NKE
01-15-2021,161.73235,185.0,113.0,15.14884,163.0,138.02797892262402,137.360228313152,139.815193789152,140.72,138.185096713088,4.29412,34,NKE
01-19-2021,161.73235,185.0,113.0,15.14884,163.0,138.450232984496,135.916708613264,138.67275105524064,139.27,136.761216737008,4.29412,34,NKE
01-20-2021,161.73235,185.0,113.0,15.14884,163.0,137.851221408352,137.487886517904,140.63024232718402,142.8,140.22762798912,4.29412,34,NKE
01-21-2021,161.73235,185.0,113.0,15.14884,163.0,139.844653374864,138.5828011202,141.22237999999518,141.61,139.05906442254405,4.29412,34,NKE
01-22-2021,161.73235,185.0,113.0,15.14884,163.0,138.54843160353602,136.800496184624,139.324200693952,139.35,136.83977563224,4.29412,34,NKE
01-25-2021,161.90882,185.0,113.0,15.32465,163.0,136.48626060369602,132.31281929449602,136.672837979872,137.55,135.07220048952,4.29412,34,NKE
01-26-2021,161.90882,185.0,113.0,15.32465,163.0,135.278417589504,132.28709125630752,135.361886415688,135.1,132.66633432304,4.29412,34,NKE
01-27-2021,161.90882,185.0,113.0,15.32465,163.0,129.838214094688,127.92019866759873,130.46668525654405,131.02,128.65983066620802,4.29412,34,NKE
01-28-2021,161.90882,185.0,113.0,15.32465,163.0,129.97569216134403,129.1311840376,133.913456784848,134.72,132.293179570688,4.29412,34,NKE
01-29-2021,161.90882,185.0,113.0,15.32465,163.0,131.53705020408,129.76947506136,132.59268535876,133.59,131.183535175536,4.29412,34,NKE
02-01-2021,161.90882,185.0,113.0,15.32465,163.0,132.931470594448,130.89875918032,133.59922120392002,135.71,133.265345899184,4.29412,34,NKE
02-02-2021,161.90882,185.0,113.0,15.32465,163.0,134.591027256224,134.2866115372,137.340588589344,139.59,137.075452317936,4.29412,34,NKE
02-03-2021,162.26176,185.0,113.0,15.32269,164.5,137.18347079888,135.523914137104,137.536985827424,138.63,136.132745575152,4.29412,34,NKE
02-04-2021,162.26176,185.0,113.0,15.32269,164.5,137.03617287032,136.417521570368,138.50915215592002,140.63,138.096717955952,4.29412,34,NKE
02-05-2021,162.26176,185.0,113.0,15.32269,164.5,138.79392815113602,138.744828841616,142.94939911305167,145.11,142.496016088944,4.29412,34,NKE
02-08-2021,162.26176,185.0,113.0,15.32269,164.5,142.53529553656,140.22762798912,143.252145455552,143.41,140.826639565264,4.29412,34,NKE
02-09-2021,162.26176,185.0,113.0,15.32269,164.5,141.01321694144,139.14744317967998,141.622048379488,141.79,139.235821936816,4.29412,34,NKE
02-10-2021,162.26176,185.0,113.0,15.32269,164.5,139.88393282247998,138.36185422736,140.03123075104,142.46,139.893752684384,4.29412,34,NKE
02-11-2021,162.26176,185.0,113.0,15.32269,164.5,140.4240252272,139.844653374864,141.74970658424,143.54,140.95429777001598,4.29412,34,NKE
02-12-2021,162.26176,185.0,113.0,15.32269,164.5,140.53204370814402,138.85284732256,140.86591901288,142.12,139.559877379648,4.29412,34,NKE
02-16-2021,162.26176,185.0,113.0,15.32269,164.5,140.787360117648,138.489512432112,140.787360117648,141.71,139.157263041584,4.29412,34,NKE
02-17-2021,162.26176,185.0,113.0,15.32269,164.5,138.75464870352002,137.684283755984,141.95592368422402,143.99,141.39619155569602,4.29412,34,NKE
02-18-2021,162.26176,185.0,113.0,15.32269,164.5,140.40438550339198,138.666269946384,142.77097222225598,145.09,142.47637636513602,4.29412,34,NKE
02-19-2021,162.26176,185.0,113.0,15.32269,164.5,142.810251669872,138.9510459416,142.8789907032,142.02,139.461678760608,4.29412,34,NKE
02-22-2021,162.20909,185.0,113.0,15.55008,165.0,138.990325389216,133.805438303904,139.893752684384,136.67,134.20805264196798,4.30303,33,NKE
02-23-2021,162.20909,185.0,113.0,15.55008,165.0,133.579581480112,129.209742932832,134.36517043243202,136.13,133.677780099152,4.30303,33,NKE
02-24-2021,162.20909,185.0,113.0,15.55008,165.0,132.627054875424,131.53705020408,133.510842446784,135.65,133.20642672776,4.30303,33,NKE
02-25-2021,163.20909,185.0,113.0,14.12044,165.0,135.12129979904,132.106602194512,136.672837979872,135.54,133.098408246816,4.36364,33,NKE
02-26-2021,163.20909,185.0,113.0,14.12044,165.0,133.72323720183,131.22392136303202,134.65802068484498,134.78,132.621176674486,4.36364,33,NKE
03-01-2021,163.20909,185.0,113.0,14.12044,165.0,133.467401722268,133.32964415635,136.921180696355,137.65,135.445206775805,4.36364,33,NKE
03-02-2021,163.20909,185.0,113.0,14.12044,165.0,135.356648340572,133.43788224385702,136.0405162570935,137.02,134.825297729174,4.36364,33,NKE
03-03-2021,163.20909,185.0,113.0,14.12044,165.0,134.894176512133,132.001267627855,135.209050948517,134.26,132.109505715362,4.36364,33,NKE
03-04-2021,163.20909,185.0,113.0,14.12044,165.0,131.8536702358,128.094856651466,132.965570589281,132.04,129.925064312948,4.36364,33,NKE
03-05-2021,163.20909,185.0,113.0,14.12044,165.0,131.401038233498,127.11854910215288,131.538795799416,133.35,131.21408153689498,4.36364,33,NKE
03-08-2021,163.20909,185.0,113.0,14.12044,165.0,131.49943649486798,130.249778575469,133.45756189613098,134.56,132.404700499472,4.36364,33,NKE
03-09-2021,163.20909,185.0,113.0,14.12044,165.0,133.339483982487,133.280445025665,135.7896006906,135.95,133.772436332515,4.36364,33,NKE
03-10-2021,163.20909,185.0,113.0,14.12044,165.0,134.31362677005,133.92003372456998,135.98639721333998,137.59,135.38616781898298,4.36364,33,NKE
03-11-2021,163.11818,185.0,113.0,14.04727,165.0,136.950700174766,136.340630954272,139.92232766814,141.19,138.92850522830298,4.36364,33,NKE
03-12-2021,163.11818,185.0,113.0,14.04727,165.0,137.75756591799998,136.37999025882,138.652990096467,140.45,138.20035809416498,4.36364,33,NKE
03-15-2021,163.17879,185.0,113.0,14.07249,165.0,138.44635374759,138.4132919317697,142.6774789865,144.94,142.618440029678,4.36364,33,NKE
03-16-2021,163.39091,185.0,113.0,14.07573,165.0,143.54338368655598,141.54088066941512,143.809058992255,144.65,142.333085071705,4.36364,33,NKE
03-17-2021,163.57273,185.0,113.0,14.09533,165.0,140.90631028183998,140.90631028183998,143.809058992255,144.82,142.50036211603398,4.36364,33,NKE
03-18-2021,163.57273,185.0,113.0,14.09533,165.0,142.05756993986898,140.266721582935,144.310890125242,143.17,140.87679080342895,4.36364,33,NKE
03-19-2021,164.45152,185.0,113.0,14.46069,165.0,137.75756591799998,133.339483982487,140.571756193182,137.49,135.287769557613,4.36364,33,NKE
03-22-2021,164.3,185.0,113.0,14.67779,165.0,135.425527123531,133.851154941611,136.586626607697,138.27,136.055275996299,4.36364,33,NKE
03-23-2021,164.3,185.0,113.0,14.67779,165.0,136.271752171313,134.362825900735,138.387314790768,137.12,134.923695990544,4.36364,33,NKE
03-24-2021,164.59062,185.0,113.0,14.42681,165.0,134.26442763936498,130.751609708456,135.71088208150397,133.16,131.027124840292,4.36364,32,NKE
03-25-2021,164.59062,185.0,113.0,14.42681,165.0,125.014991070585,123.430779062528,127.31751038664298,128.64,126.57952342636798,4.36364,32,NKE
03-26-2021,164.59062,185.0,113.0,14.42681,165.0,129.49211196291998,127.691423779849,131.0517244056345,132.99,130.859847795963,4.42424,32,NKE
03-29-2021,164.52812,185.0,113.0,14.38585,165.0,130.810648665278,128.567168306042,131.76511180056698,133.49,131.35183910281302,4.42424,32,NKE
03-30-2021,164.65312,185.0,113.0,14.3459,165.0,130.22517901012648,129.118198569714,131.21408153689498,132.95,130.82048849141498,4.42424,32,NKE
03-31-2021,164.65312,185.0,113.0,14.3459,165.0,130.958246057333,129.80698639930398,132.030787106266,132.89,130.76144953459297,4.42424,32,NKE
04-01-2021,164.65312,185.0,113.0,14.3459,165.0,132.532618239253,130.092341357277,132.532618239253,132.53,130.40721579366098,4.42424,32,NKE
04-05-2021,164.65312,185.0,113.0,14.3459,165.0,130.96808588347,130.96808588347,133.506761026816,135.12,132.955730763144,4.42424,32,NKE
04-06-2021,164.65312,185.0,113.0,14.3459,165.0,133.27060519952798,132.768774066541,135.504245732627,137.16,134.96305529509198,4.42424,32,NKE
04-07-2021,164.64194,185.0,113.0,14.57532,165.0,134.795778250763,134.175869204132,136.025756517888,136.54,134.352986074598,4.4375,31,NKE
04-08-2021,164.64194,185.0,113.0,14.57532,165.0,135.081133208736,131.26820058064848,135.110652687147,133.68,131.538795799416,4.4375,31,NKE
04-09-2021,164.04194,185.0,113.0,14.23131,165.0,131.794631278978,131.36167892895,133.32964415635,135.45,133.280445025665,4.46875,31,NKE
04-12-2021,164.04194,185.0,113.0,14.23131,165.0,132.591657196075,132.070146410814,134.70721981553,136.64,134.451384335968,4.46875,31,NKE
04-13-2021,164.04194,185.0,113.0,14.23131,165.0,133.42804241771998,131.26328066758,133.811795637063,133.54,131.401038233498,4.46875,31,NKE
04-14-2021,164.04194,185.0,113.0,14.23131,165.0,131.401038233498,129.708588137934,132.030787106266,132.26,130.14154048796198,4.46875,31,NKE
04-15-2021,164.04194,185.0,113.0,14.23131,165.0,130.8696876221,130.554813185716,131.922549018759,133.67,131.52895597327898,4.46875,31,NKE
04-16-2021,164.04194,185.0,113.0,14.23131,165.0,132.552297891527,131.587994930101,132.611336848349,134.31,132.158704846047,4.46875,31,NKE
04-19-2021,164.04194,185.0,113.0,14.23131,165.0,132.14886501991,130.033302400455,132.22758362900598,132.57,130.446575098209,4.46875,31,NKE
04-20-2021,164.20323,185.0,118.0,13.66914,165.0,127.10103421162898,123.68661454209,127.81934151963,127.11,125.074030027407,4.5,31,NKE
04-21-2021,163.51,185.0,118.0,14.57999,165.0,125.546341681983,125.329865506969,128.242454043521,129.9,127.81934151963,4.41935,30,NKE
04-22-2021,163.24333,185.0,118.0,14.29139,165.0,127.80950169349298,125.930094901326,128.281813348069,129.18,127.110874037766,4.41935,30,NKE
04-23-2021,163.24333,185.0,118.0,14.29139,165.0,126.864878384341,126.40280014894746,128.557328479905,130.19,128.104696477603,4.41935,30,NKE
04-26-2021,163.21,185.0,118.0,14.25338,165.0,128.399891261713,127.248631603684,129.59051022428997,131.6,129.49211196291998,4.41935,30,NKE
04-27-2021,163.21,185.0,118.0,14.25338,165.0,129.88570500839998,129.305155266317,130.66305127322298,132.11,129.993943095907,4.41935,30,NKE
04-28-2021,163.21,185.0,118.0,14.25338,165.0,130.14154048796198,128.2572137827265,130.210419270921,130.71,128.616367436727,4.41935,30,NKE
04-29-2021,163.21,185.0,118.0,14.25338,165.0,129.659389007249,129.12803839585098,131.971748149444,133.26,131.125523101662,4.41935,30,NKE
04-30-2021,163.21,185.0,118.0,14.25338,165.0,130.318657358428,129.934904139085,131.73559232215598,132.62,130.495774228894,4.41935,30,NKE
05-03-2021,163.21,185.0,118.0,14.25338,165.0,131.233761189169,130.466254750483,132.296462411965,133.03,130.899207100511,4.41935,30,NKE
05-04-2021,163.21,185.0,118.0,14.25338,165.0,130.11202100955097,128.3851315225075,130.466254750483,131.55,129.442912832235,4.41935,30,NKE
05-05-2021,163.21,185.0,118.0,14.25338,165.0,130.57449283799,129.964423617496,132.0652264977455,132.21,130.092341357277,4.41935,30,NKE
05-06-2021,163.21,185.0,118.0,14.25338,165.0,130.47609457662,129.826666051578,131.696233017608,133.49,131.35183910281302,4.3871,30,NKE
05-07-2021,163.21,185.0,118.0,14.25338,165.0,132.8376528495,132.562137717664,137.127817045232,137.81,135.602643993997,4.3871,30,NKE
05-10-2021,162.91,185.0,118.0,14.11718,165.0,135.7896006906,134.11683024731,136.67518504293,136.4,134.21522850867998,4.3871,30,NKE
05-11-2021,164.64333,192.0,118.0,14.38758,165.0,136.16351408380598,132.84749267563697,136.16351408380598,137.12,134.923695990544,4.4516100000000005,30,NKE
05-12-2021,164.63103,192.0,118.0,14.63338,165.0,133.25092554725398,131.204241710758,134.62850120643398,133.39,131.25344084144297,4.43333,29,NKE
05-13-2021,164.14333,192.0,118.0,14.62518,165.0,131.55847545169,130.367856489113,132.867172327911,133.61,131.469917016457,4.3871,30,NKE
05-14-2021,164.11,192.0,118.0,14.60608,165.0,132.188224324458,131.902869366485,134.490743640516,135.93,133.752756680241,4.3871,30,NKE
05-17-2021,164.11,192.0,118.0,14.60608,165.0,134.146349725721,133.32964415635,134.874496859859,136.41,134.225068334817,4.3871,30,NKE
05-18-2021,164.11,192.0,118.0,14.60608,165.0,134.254587813228,133.280445025665,135.268089905339,135.56,133.388683113172,4.3871,30,NKE
05-19-2021,164.11,192.0,118.0,14.60608,165.0,131.34199927667598,129.846345703852,131.824150757389,132.96,130.830328317552,4.3871,30,NKE
05-20-2021,164.11,192.0,118.0,14.60608,165.0,131.637194060786,130.072661705003,132.060306584677,133.27,131.135362927799,4.3871,30,NKE
05-21-2021,164.11,192.0,118.0,14.60608,165.0,131.686393191471,130.289137880017,132.02094728012898,132.66,130.53513353344198,4.3871,30,NKE
05-24-2021,164.11,192.0,118.0,14.60608,165.0,130.96808588347,130.682730925497,132.198064150595,134.06,131.912709192622,4.3871,30,NKE
05-25-2021,164.11,192.0,118.0,14.60608,165.0,132.77861389267798,131.70607284374498,133.00492989382897,134.32,132.168544672184,4.3871,30,NKE
05-26-2021,164.11,192.0,118.0,14.60608,165.0,133.03444937223998,132.8376528495,135.71088208150397,136.89,134.69737998939297,4.3871,30,NKE
05-27-2021,164.11,192.0,118.0,14.60608,165.0,135.346808514435,134.274267465502,136.094635300847,136.56,134.372665726872,4.3871,30,NKE
05-28-2021,164.11,192.0,118.0,14.60608,165.0,134.328297159264,134.180401940724,135.427651617078,136.46,134.545210146456,4.3871,30,NKE
06-01-2021,164.11,192.0,118.0,14.60608,165.0,135.91570583825998,132.326781868356,136.11289946298,134.51,132.622572305436,4.3871,30,NKE
06-02-2021,164.11,192.0,118.0,14.60608,165.0,132.701449755324,131.656323544308,133.588821066564,134.17,132.287343143412,4.3871,30,NKE
06-03-2021,164.11,192.0,118.0,14.60608,165.0,131.33095406351998,130.650636058236,132.800046567684,134.17,132.287343143412,4.3871,30,NKE
06-04-2021,163.01071,192.0,118.0,14.50626,165.0,132.6127126242,130.423863389808,133.04644000177163,133.74,131.86337685026402,4.34483,28,NKE
06-07-2021,163.01071,192.0,118.0,14.50626,165.0,132.11972856239998,131.57251625380198,133.30643979596496,133.95,132.07043015622,4.34483,28,NKE
