 Date,BKNG Price Target,BKNG Price Target - High,BKNG Price Target - Low,BKNG Price Target - StdDev,BKNG Price Target - Median,BKNG Open,BKNG Low,BKNG High,BKNG Close,BKNG Adj. Close,BKNG Rating,BKNG Price Target - #,Ticker
03-26-2021,2450.36,3000.0,1550.0,303.52514,2500.0,2275.94,2246.64,2329.33,2323.53,2323.53,3.58065,25,BKNG
03-29-2021,2450.36,3000.0,1550.0,303.52514,2500.0,2311.0,2307.41,2375.0,2351.36,2351.36,3.58065,25,BKNG
03-30-2021,2455.11538,3000.0,1550.0,298.57911,2505.0,2343.25,2316.79,2370.23,2334.89,2334.89,3.5625,26,BKNG
03-31-2021,2461.59259,3000.0,1550.0,294.85329,2510.0,2345.68,2319.31,2363.9246,2329.84,2329.84,3.60606,27,BKNG
04-01-2021,2461.59259,3000.0,1550.0,294.85329,2510.0,2354.28,2348.23,2389.725,2382.46,2382.46,3.60606,27,BKNG
04-05-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2410.0,2386.86,2436.88,2409.18,2409.18,3.60606,26,BKNG
04-06-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2415.0,2407.23,2447.41,2422.0,2422.0,3.60606,26,BKNG
04-07-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2429.06,2395.57,2440.21,2410.64,2410.64,3.60606,26,BKNG
04-08-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2392.0,2392.0,2435.43,2427.99,2427.99,3.60606,26,BKNG
04-09-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2434.0,2405.55,2454.72,2450.06,2450.06,3.60606,26,BKNG
04-12-2021,2498.19231,3000.0,1890.0,238.11617,2530.0,2436.0,2396.49,2450.2003,2409.05,2409.05,3.60606,26,BKNG
04-13-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2403.92,2367.15,2415.79,2404.29,2404.29,3.66667,26,BKNG
04-14-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2413.1,2407.48,2482.82,2454.22,2454.22,3.66667,26,BKNG
04-15-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2467.54,2426.18,2468.93,2433.21,2433.21,3.66667,26,BKNG
04-16-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2443.73,2435.83,2489.41,2476.9,2476.9,3.66667,26,BKNG
04-19-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2480.43,2443.11,2488.32,2456.2,2456.2,3.66667,26,BKNG
04-20-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2433.75,2317.29,2436.49,2345.0,2345.0,3.66667,26,BKNG
04-21-2021,2517.42308,3000.0,1890.0,241.49967,2550.0,2359.92,2343.06,2365.99,2357.73,2357.73,3.66667,26,BKNG
04-22-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2353.72,2343.0,2395.0,2347.05,2347.05,3.66667,26,BKNG
04-23-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2367.19,2350.46,2404.33,2395.43,2395.43,3.66667,26,BKNG
04-26-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2424.89,2407.0,2460.93,2458.25,2458.25,3.66667,26,BKNG
04-27-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2458.0,2441.67,2469.12,2464.15,2464.15,3.66667,26,BKNG
04-28-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2475.0,2461.0,2514.99,2505.1,2505.1,3.66667,26,BKNG
04-29-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2507.47,2476.01,2516.0,2501.43,2501.43,3.66667,26,BKNG
04-30-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2497.7,2436.14,2497.7,2466.08,2466.08,3.66667,26,BKNG
05-03-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2484.07,2435.31,2486.99,2440.44,2440.44,3.66667,26,BKNG
05-04-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2409.79,2368.83,2427.815,2382.94,2382.94,3.66667,26,BKNG
05-05-2021,2523.19231,3000.0,1890.0,243.98787,2550.0,2402.05,2327.19,2403.745,2337.92,2337.92,3.66667,26,BKNG
05-06-2021,2528.34615,3000.0,1890.0,248.03876,2550.0,2297.71,2255.15,2324.0,2279.35,2279.35,3.66667,26,BKNG
05-07-2021,2522.57692,2950.0,1890.0,238.56481,2550.0,2312.24,2290.74,2361.42,2327.08,2327.08,3.66667,26,BKNG
05-10-2021,2522.57692,2950.0,1890.0,238.56481,2550.0,2331.64,2261.69,2333.0,2263.1,2263.1,3.66667,26,BKNG
05-11-2021,2524.88462,2950.0,1890.0,236.4883,2550.0,2230.0,2205.08,2262.77,2247.68,2247.68,3.66667,26,BKNG
05-12-2021,2524.88462,2950.0,1890.0,236.4883,2550.0,2231.31,2163.475,2236.55,2172.25,2172.25,3.66667,26,BKNG
05-13-2021,2524.88462,2950.0,1890.0,236.4883,2550.0,2193.95,2162.145,2235.665,2207.27,2207.27,3.66667,26,BKNG
05-14-2021,2524.88462,2950.0,1890.0,236.4883,2550.0,2251.12,2227.41,2291.8475,2282.48,2282.48,3.66667,26,BKNG
05-17-2021,2524.88462,2950.0,1890.0,236.4883,2550.0,2261.54,2211.59,2275.5,2223.15,2223.15,3.66667,26,BKNG
05-18-2021,2527.96154,2950.0,1890.0,233.98446,2550.0,2231.55,2210.6,2252.6,2211.62,2211.62,3.66667,26,BKNG
05-19-2021,2527.96154,2950.0,1890.0,233.98446,2550.0,2167.29,2161.775,2272.71,2270.01,2270.01,3.66667,26,BKNG
05-20-2021,2527.96154,2950.0,1890.0,233.98446,2550.0,2279.84,2260.91,2309.76,2306.05,2306.05,3.66667,26,BKNG
05-21-2021,2530.65385,2950.0,1890.0,235.54061,2550.0,2324.57,2268.34,2336.3,2293.38,2293.38,3.66667,26,BKNG
05-24-2021,2530.65385,2950.0,1890.0,235.54061,2550.0,2301.72,2300.2017,2356.15,2348.48,2348.48,3.66667,26,BKNG
05-25-2021,2530.65385,2950.0,1890.0,235.54061,2550.0,2357.5,2329.29,2373.88,2339.01,2339.01,3.66667,26,BKNG
05-26-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2366.49,2341.61,2372.7,2347.0,2347.0,3.64706,27,BKNG
05-27-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2360.77,2326.69,2360.77,2334.78,2334.78,3.64706,27,BKNG
05-28-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2339.84,2315.48,2367.81,2361.55,2361.55,3.64706,27,BKNG
06-01-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2380.0,2316.05,2380.29,2328.28,2328.28,3.64706,27,BKNG
06-02-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2339.7,2310.71,2356.5,2317.92,2317.92,3.64706,27,BKNG
06-03-2021,2525.81481,2950.0,1890.0,232.45088,2550.0,2293.42,2262.0,2327.05,2295.81,2295.81,3.64706,27,BKNG
06-04-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2304.78,2304.24,2328.46,2315.69,2315.69,3.60606,26,BKNG
06-07-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2319.83,2291.56,2341.12,2298.52,2298.52,3.60606,26,BKNG
06-08-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2300.42,2290.18,2319.515,2303.74,2303.74,3.60606,26,BKNG
06-09-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2300.0,2294.76,2330.34,2314.06,2314.06,3.60606,26,BKNG
06-10-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2307.33,2282.87,2328.75,2324.45,2324.45,3.60606,26,BKNG
06-11-2021,2520.38462,2950.0,1890.0,235.2395,2535.5,2313.9,2293.42,2327.93,2304.37,2304.37,3.60606,26,BKNG
06-14-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2311.87,2290.85,2315.67,2305.04,2305.04,3.625,25,BKNG
06-15-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2302.37,2283.82,2332.9999,2301.96,2301.96,3.625,25,BKNG
06-16-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2312.02,2284.68,2319.3509,2298.23,2298.23,3.625,25,BKNG
06-17-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2296.14,2287.45,2318.99,2294.0,2294.0,3.625,25,BKNG
06-18-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2283.09,2230.52,2299.02,2242.61,2242.61,3.625,25,BKNG
06-21-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2253.89,2231.23,2276.71,2263.07,2263.07,3.625,25,BKNG
06-22-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2267.89,2239.0,2276.65,2250.9,2250.9,3.625,25,BKNG
06-23-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2251.04,2232.73,2261.03,2246.28,2246.28,3.625,25,BKNG
06-24-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2267.69,2234.55,2267.97,2246.23,2246.23,3.625,25,BKNG
06-25-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2257.9,2246.46,2299.38,2281.66,2281.66,3.625,25,BKNG
06-28-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2249.75,2171.605,2260.0,2204.55,2204.55,3.625,25,BKNG
06-29-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2192.32,2165.9001,2196.87,2172.19,2172.19,3.625,25,BKNG
06-30-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2178.54,2175.0,2220.0,2188.09,2188.09,3.625,25,BKNG
07-01-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2194.67,2194.67,2224.0,2210.02,2210.02,3.625,25,BKNG
07-02-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2220.13,2215.3,2246.59,2238.89,2238.89,3.625,25,BKNG
07-06-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2233.76,2217.96,2243.17,2222.32,2222.32,3.625,25,BKNG
07-07-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2224.92,2153.0306,2227.45,2166.77,2166.77,3.625,25,BKNG
07-08-2021,2527.2,2950.0,1890.0,241.54387,2550.0,2150.15,2126.28,2184.5899,2163.92,2163.92,3.625,25,BKNG
07-09-2021,2523.2,2950.0,1890.0,242.786,2550.0,2179.38,2160.445,2205.34,2194.99,2194.99,3.625,25,BKNG
07-12-2021,2523.2,2950.0,1890.0,242.786,2550.0,2182.06,2166.5001,2206.18,2204.0,2204.0,3.625,25,BKNG
07-13-2021,2523.2,2950.0,1890.0,242.786,2550.0,2204.4,2185.81,2228.74,2188.44,2188.44,3.625,25,BKNG
07-14-2021,2523.2,2950.0,1890.0,242.786,2550.0,2206.02,2175.89,2218.1,2176.62,2176.62,3.625,25,BKNG
07-15-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2173.0,2145.5,2183.31,2169.39,2169.39,3.625,26,BKNG
07-16-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2183.89,2139.7,2186.48,2144.72,2144.72,3.625,26,BKNG
07-19-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2101.71,2058.68,2121.67,2067.55,2067.55,3.625,26,BKNG
07-20-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2067.55,2053.575,2141.45,2130.43,2130.43,3.625,26,BKNG
07-21-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2143.69,2143.69,2198.545,2194.03,2194.03,3.625,26,BKNG
07-22-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2191.54,2170.0,2204.625,2194.41,2194.41,3.625,26,BKNG
07-23-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2193.05,2182.46,2214.18,2202.57,2202.57,3.625,26,BKNG
07-26-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2203.88,2199.445,2236.09,2230.7,2230.7,3.625,26,BKNG
07-27-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2227.68,2203.12,2249.7,2246.19,2246.19,3.625,26,BKNG
07-28-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2250.0,2213.23,2264.64,2226.33,2226.33,3.625,26,BKNG
07-29-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2244.46,2212.49,2247.34,2214.34,2214.34,3.625,26,BKNG
07-30-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2198.6,2170.025,2205.1917,2178.26,2178.26,3.625,26,BKNG
08-02-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2191.68,2160.185,2235.97,2170.94,2170.94,3.625,26,BKNG
08-03-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2173.59,2116.02,2187.09,2139.29,2139.29,3.625,26,BKNG
08-04-2021,2521.82692,2950.0,1890.0,238.17023,2535.5,2131.79,2079.17,2148.59,2085.64,2085.64,3.625,26,BKNG
08-05-2021,2552.82692,3100.0,1890.0,253.17586,2550.0,2149.99,2135.06,2228.29,2207.71,2207.71,3.625,26,BKNG
08-06-2021,2552.82692,3100.0,1890.0,253.17586,2550.0,2207.83,2152.42,2229.972,2182.98,2182.98,3.625,26,BKNG
08-09-2021,2560.51923,3100.0,1890.0,248.56351,2550.0,2182.97,2130.4,2182.97,2157.78,2157.78,3.625,26,BKNG
08-10-2021,2560.51923,3100.0,1890.0,248.56351,2550.0,2157.78,2157.78,2202.99,2200.47,2200.47,3.625,26,BKNG
08-11-2021,2560.51923,3100.0,1890.0,248.56351,2550.0,2194.77,2168.825,2209.92,2200.22,2200.22,3.625,26,BKNG
08-12-2021,2560.51923,3100.0,1890.0,248.56351,2550.0,2181.36,2154.1301,2196.5,2193.17,2193.17,3.625,26,BKNG
08-13-2021,2560.51923,3100.0,1890.0,248.56351,2550.0,2196.4,2167.02,2208.06,2203.42,2203.42,3.625,26,BKNG
08-16-2021,2551.09615,3100.0,1890.0,251.32725,2525.0,2193.17,2092.69,2198.035,2130.89,2130.89,3.625,26,BKNG
08-17-2021,2551.09615,3100.0,1890.0,251.32725,2525.0,2103.9,2093.0501,2126.2,2113.27,2113.27,3.625,26,BKNG
08-18-2021,2551.09615,3100.0,1890.0,251.32725,2525.0,2110.0,2081.61,2123.975,2086.31,2086.31,3.625,26,BKNG
08-19-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2079.12,2058.43,2092.79,2075.86,2075.86,3.625,26,BKNG
08-20-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2073.95,2058.485,2083.0,2074.74,2074.74,3.625,26,BKNG
08-23-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2072.06,2070.15,2147.0725,2137.32,2137.32,3.625,26,BKNG
08-24-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2150.0,2138.52,2249.78,2233.11,2233.11,3.625,26,BKNG
08-25-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2240.33,2210.17,2278.5,2263.79,2263.79,3.625,26,BKNG
08-26-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2250.0,2250.0,2292.3899,2276.8,2276.8,3.625,26,BKNG
08-27-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2279.0,2278.53,2319.63,2305.47,2305.47,3.625,26,BKNG
08-30-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2300.0,2270.42,2306.5733,2277.71,2277.71,3.625,26,BKNG
08-31-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2286.02,2284.135,2316.08,2299.67,2299.67,3.625,26,BKNG
09-01-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2305.86,2285.0,2330.0,2286.85,2286.85,3.625,26,BKNG
09-02-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2304.24,2282.77,2326.79,2300.46,2300.46,3.625,26,BKNG
09-03-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2284.28,2276.5,2311.74,2304.45,2304.45,3.625,26,BKNG
09-07-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2307.91,2305.2797,2342.01,2338.57,2338.57,3.625,26,BKNG
09-08-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2340.0,2296.35,2356.0,2315.95,2315.95,3.625,26,BKNG
09-09-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2306.28,2304.13,2345.43,2318.67,2318.67,3.625,26,BKNG
09-10-2021,2543.40385,3100.0,1890.0,258.78414,2525.0,2330.0,2301.63,2345.0,2304.8,2304.8,3.625,26,BKNG
09-13-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2314.5,2275.17,2329.0,2322.12,2322.12,3.60606,27,BKNG
09-14-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2323.05,2310.65,2343.56,2328.66,2328.66,3.60606,27,BKNG
09-15-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2328.8,2315.32,2378.1,2375.97,2375.97,3.60606,27,BKNG
09-16-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2368.12,2338.17,2387.77,2345.0,2345.0,3.60606,27,BKNG
09-17-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2350.83,2320.0,2365.18,2325.37,2325.37,3.60606,27,BKNG
09-20-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2310.0,2285.9,2345.79,2340.74,2340.74,3.60606,27,BKNG
09-21-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2363.52,2322.39,2363.52,2325.62,2325.62,3.60606,27,BKNG
09-22-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2338.85,2338.85,2427.29,2406.11,2406.11,3.60606,27,BKNG
09-23-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2410.65,2410.65,2488.93,2475.51,2475.51,3.60606,27,BKNG
09-24-2021,2533.64815,3100.0,1890.0,262.11475,2500.0,2452.38,2452.38,2502.49,2491.35,2491.35,3.60606,27,BKNG
09-27-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2494.16,2465.755,2540.0,2476.52,2476.52,3.60606,26,BKNG
09-28-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2460.0,2422.875,2479.36,2432.75,2432.75,3.60606,26,BKNG
09-29-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2436.64,2374.765,2447.61,2377.82,2377.82,3.60606,26,BKNG
09-30-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2382.93,2355.0,2406.4,2373.87,2373.87,3.60606,26,BKNG
10-01-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2416.84,2416.84,2476.77,2455.87,2455.87,3.60606,26,BKNG
10-04-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2455.87,2421.75,2488.85,2459.52,2459.52,3.60606,26,BKNG
10-05-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2459.0,2426.07,2486.912,2432.34,2432.34,3.60606,26,BKNG
10-06-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2400.0,2384.0,2452.355,2448.2,2448.2,3.60606,26,BKNG
10-07-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2473.02,2466.45,2497.1895,2469.0,2469.0,3.60606,26,BKNG
10-08-2021,2535.42308,3100.0,1890.0,266.94859,2525.0,2473.69,2462.835,2490.99,2474.37,2474.37,3.60606,26,BKNG
10-11-2021,2535.55556,3100.0,1890.0,261.95933,2539.0,2480.49,2463.19,2507.91,2467.41,2467.41,3.58824,27,BKNG
10-12-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2470.49,2453.45,2497.85,2464.7,2464.7,3.58824,27,BKNG
10-13-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2465.0,2436.27,2481.98,2462.53,2462.53,3.58824,27,BKNG
10-14-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2482.6,2474.5,2515.72,2496.22,2496.22,3.58824,27,BKNG
10-15-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2520.0,2515.5,2540.0,2538.34,2538.34,3.58824,27,BKNG
10-18-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2520.35,2494.37,2538.0,2502.13,2502.13,3.58824,27,BKNG
10-19-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2502.52,2455.78,2503.26,2463.1,2463.1,3.58824,27,BKNG
10-20-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2465.01,2368.735,2465.01,2384.18,2384.18,3.58824,27,BKNG
10-21-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2400.55,2390.03,2419.83,2411.13,2411.13,3.58824,27,BKNG
10-22-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2407.11,2385.715,2438.9599,2394.59,2394.59,3.58824,27,BKNG
10-25-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2397.84,2371.81,2420.5194,2412.98,2412.98,3.58824,27,BKNG
10-26-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2422.9,2422.9,2465.0,2443.03,2443.03,3.58824,27,BKNG
10-27-2021,2544.81481,3100.0,1890.0,271.8401,2539.0,2431.37,2410.0,2457.59,2428.09,2428.09,3.58824,27,BKNG
10-28-2021,2542.76786,3100.0,1890.0,267.1535,2519.5,2426.02,2395.595,2431.24,2429.77,2429.77,3.58824,28,BKNG
10-29-2021,2542.76786,3100.0,1890.0,267.1535,2519.5,2418.89,2392.185,2430.11,2420.78,2420.78,3.58824,28,BKNG
11-01-2021,2544.55357,3100.0,1890.0,269.02746,2519.5,2420.13,2420.13,2490.0,2489.69,2489.69,3.58824,28,BKNG
11-02-2021,2544.55357,3100.0,1890.0,269.02746,2519.5,2475.68,2420.64,2494.0408,2453.83,2453.83,3.58824,28,BKNG
11-03-2021,2544.55357,3100.0,1890.0,269.02746,2519.5,2443.32,2405.0,2474.99,2435.33,2435.33,3.58824,28,BKNG
11-04-2021,2694.88889,3100.0,1890.0,260.63773,2700.0,2539.0,2432.29,2539.38,2437.01,2437.01,3.58824,27,BKNG
11-05-2021,2694.88889,3100.0,1890.0,260.63773,2700.0,2544.34,2515.65,2631.68,2618.97,2618.97,3.58824,27,BKNG
11-08-2021,2700.44444,3100.0,1890.0,260.15413,2700.0,2659.0,2600.05,2687.29,2639.86,2639.86,3.58824,27,BKNG
11-09-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2639.0,2621.19,2687.0,2648.2,2648.2,3.58824,27,BKNG
11-10-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2658.86,2560.0,2669.91,2569.78,2569.78,3.64706,27,BKNG
11-11-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2573.26,2475.185,2575.33,2479.04,2479.04,3.64706,27,BKNG
11-12-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2495.66,2442.42,2495.66,2451.65,2451.65,3.64706,27,BKNG
11-15-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2455.0,2400.23,2464.0,2405.01,2405.01,3.64706,27,BKNG
11-16-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2412.13,2367.015,2412.13,2380.33,2380.33,3.64706,27,BKNG
11-17-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2386.21,2354.87,2402.79,2366.38,2366.38,3.64706,27,BKNG
11-18-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2374.15,2335.845,2387.05,2375.98,2375.98,3.64706,27,BKNG
11-19-2021,2708.22222,3100.0,1890.0,256.10651,2700.0,2314.87,2278.0,2358.065,2339.99,2339.99,3.64706,27,BKNG
11-22-2021,2714.22222,3100.0,1890.0,253.96038,2701.0,2330.81,2293.33,2366.03,2297.13,2297.13,3.67647,27,BKNG
11-23-2021,2734.07143,3150.0,1890.0,264.57823,2720.5,2312.24,2302.17,2349.58,2341.13,2341.13,3.71429,28,BKNG
11-24-2021,2736.25926,3150.0,1890.0,269.18445,2740.0,2311.96,2291.15,2351.255,2323.12,2323.12,3.73529,27,BKNG
11-26-2021,2720.67857,3150.0,1890.0,276.45408,2720.5,2121.96,2099.12,2162.59,2155.56,2155.56,3.73529,28,BKNG
11-29-2021,2732.55556,3150.0,1890.0,274.42254,2740.0,2206.417,2140.43,2227.88,2182.01,2182.01,3.78788,27,BKNG
11-30-2021,2732.55556,3150.0,1890.0,274.42254,2740.0,2121.48,2075.54,2170.375,2101.85,2101.85,3.78788,27,BKNG
12-01-2021,2732.55556,3150.0,1890.0,274.42254,2740.0,2146.92,2057.315,2182.575,2067.01,2067.01,3.78788,27,BKNG
12-02-2021,2736.32143,3150.0,1890.0,270.18711,2745.0,2099.78,2075.0,2189.88,2171.93,2171.93,3.82353,28,BKNG
12-03-2021,2734.2069,3150.0,1890.0,265.72352,2740.0,2185.0,2087.43,2195.0763,2114.44,2114.44,3.8,29,BKNG
12-06-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2163.0,2152.3825,2294.95,2227.28,2227.28,3.8,29,BKNG
12-07-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2289.06,2230.5,2317.55,2245.03,2245.03,3.8,29,BKNG
12-08-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2268.96,2260.46,2324.505,2307.2,2307.2,3.8,29,BKNG
12-09-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2299.565,2257.795,2299.565,2267.61,2267.61,3.8,29,BKNG
12-10-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2273.32,2220.255,2283.83,2236.36,2236.36,3.8,29,BKNG
12-13-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2202.03,2141.695,2211.75,2149.51,2149.51,3.8,29,BKNG
12-14-2021,2722.86034,3150.0,1890.0,277.21999,2740.0,2120.0,2111.265,2165.21,2124.93,2124.93,3.8,29,BKNG
12-15-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2156.15,2086.505,2157.73,2130.38,2130.38,3.82857,29,BKNG
12-16-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2186.99,2135.0,2189.95,2164.91,2164.91,3.85714,29,BKNG
12-17-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2152.54,2131.0,2231.1999,2210.46,2210.46,3.85714,29,BKNG
12-20-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2151.0,2107.54,2211.31,2208.75,2208.75,3.85714,29,BKNG
12-21-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2241.37,2241.37,2370.335,2365.75,2365.75,3.85714,29,BKNG
12-22-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2346.69,2329.715,2406.83,2385.18,2385.18,3.85714,29,BKNG
12-23-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2407.76,2395.03,2422.4109,2402.25,2402.25,3.85714,29,BKNG
12-27-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2389.67,2374.5,2416.265,2394.51,2394.51,3.85714,29,BKNG
12-28-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2387.06,2365.05,2414.915,2386.91,2386.91,3.85714,29,BKNG
12-29-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2388.95,2373.995,2410.9403,2384.68,2384.68,3.85714,29,BKNG
12-30-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2385.68,2385.68,2428.71,2395.92,2395.92,3.85714,29,BKNG
12-31-2021,2725.27414,3150.0,1890.0,276.61796,2740.0,2391.15,2383.75,2417.415,2399.23,2399.23,3.85714,29,BKNG
01-03-2022,2725.27414,3150.0,1890.0,276.61796,2740.0,2423.0,2396.605,2466.0,2461.42,2461.42,3.85714,29,BKNG
01-04-2022,2732.86034,3160.0,1890.0,285.28376,2740.0,2475.0,2441.73,2518.25,2464.93,2464.93,3.85714,29,BKNG
01-05-2022,2732.86034,3160.0,1890.0,285.28376,2740.0,2479.2,2412.8,2480.54,2413.3,2413.3,3.85714,29,BKNG
01-06-2022,2732.86034,3160.0,1890.0,285.28376,2740.0,2412.99,2412.99,2460.15,2429.97,2429.97,3.85714,29,BKNG
